evaluation,mae
2.000000000000000000e+00,3.187744314074516083e+00
1.000000000000000000e+01,2.442388586997986000e+00
2.000000000000000000e+01,7.543619775772094638e-01
3.000000000000000000e+01,7.071241044998168856e-01
4.000000000000000000e+01,7.178838682174683017e-01
5.000000000000000000e+01,7.239498186111450462e-01
6.000000000000000000e+01,7.520320940017700684e-01
7.000000000000000000e+01,7.552058219909667525e-01
8.000000000000000000e+01,7.379028940200805797e-01
9.000000000000000000e+01,7.418003129959106490e-01
1.000000000000000000e+02,7.429850196838378995e-01
