dynamic,controllable,controllable,controllable,controllable,controllable,output
9.758533919926349887e-01,4.072710871696472168e-01,8.274703025817871094e-01,2.992354929447174072e-01,1.261511594057083130e-01,9.866240620613098145e-01,-1.235895037651062012e+00
5.412302717677534014e-01,8.824051022529602051e-01,8.482158780097961426e-01,5.739588141441345215e-01,1.419197171926498413e-01,3.853207454085350037e-02,-2.333420753479003906e+00
6.190609639441984058e-01,1.465158164501190186e-01,3.818243443965911865e-01,2.870436906814575195e-01,3.052446544170379639e-01,6.648430228233337402e-01,-1.951592922210693359e+00
7.728178771588690710e-01,3.938084244728088379e-01,8.200119137763977051e-01,2.917241454124450684e-01,1.666987985372543335e-01,9.608219265937805176e-01,-1.362877607345581055e+00
8.897696442830534957e-01,4.034569859504699707e-01,8.254282474517822266e-01,2.952938675880432129e-01,1.394038349390029907e-01,9.791559576988220215e-01,-1.279216289520263672e+00
9.272184625235043720e-01,4.053427875041961670e-01,8.264443874359130859e-01,2.968344688415527344e-01,1.330594420433044434e-01,9.828320145606994629e-01,-1.258843898773193359e+00
5.824108198514666990e-01,1.466415822505950928e-01,3.889045715332031250e-01,2.865930795669555664e-01,3.054879605770111084e-01,6.645082235336303711e-01,-2.123332023620605469e+00
6.059467158166828016e-01,1.465471833944320679e-01,3.841945528984069824e-01,2.868954241275787354e-01,3.053250908851623535e-01,6.647315621376037598e-01,-2.013037443161010742e+00
8.217545563468007241e-01,3.987512588500976562e-01,8.228328824043273926e-01,2.930310368537902832e-01,1.536892205476760864e-01,9.701173305511474609e-01,-1.323607802391052246e+00
6.779477197963399426e-01,1.464347541332244873e-01,3.734465539455413818e-01,2.875505387783050537e-01,3.049650490283966064e-01,6.652646660804748535e-01,-1.678663372993469238e+00
4.963903361710716999e-01,8.824501633644104004e-01,8.493902683258056641e-01,5.739922523498535156e-01,1.390103846788406372e-01,3.849089518189430237e-02,-2.776542186737060547e+00
6.379738173550610902e-01,1.464721262454986572e-01,3.787415623664855957e-01,2.872323989868164062e-01,3.051418066024780273e-01,6.649916172027587891e-01,-1.863237500190734863e+00
6.975861512146509513e-01,1.464220732450485229e-01,3.714137673377990723e-01,2.876732349395751953e-01,3.048949837684631348e-01,6.653827428817749023e-01,-1.589671254158020020e+00
7.569440838659818871e-01,3.917832970619201660e-01,8.188272118568420410e-01,2.913428544998168945e-01,1.715312451124191284e-01,9.570711851119995117e-01,-1.377223730087280273e+00
5.297920650403402654e-01,8.824229836463928223e-01,8.486790657043457031e-01,5.739683508872985840e-01,1.409778445959091187e-01,3.851921483874320984e-02,-2.455119609832763672e+00
4.567943891269055090e-01,8.824596405029296875e-01,8.489294052124023438e-01,5.740019679069519043e-01,1.380627900362014771e-01,3.847856819629669189e-02,-3.058622837066650391e+00
4.815099387518406715e-01,8.824554681777954102e-01,8.493726849555969238e-01,5.739979147911071777e-01,1.384856104850769043e-01,3.848346695303916931e-02,-2.897403717041015625e+00
8.485029676297402013e-01,4.008401930332183838e-01,8.239957690238952637e-01,2.938491106033325195e-01,1.476008147001266479e-01,9.741061925888061523e-01,-1.304886817932128906e+00
9.428641634886636425e-01,4.060209393501281738e-01,8.268060684204101562e-01,2.975518703460693359e-01,1.306837350130081177e-01,9.841598868370056152e-01,-1.251058578491210938e+00
7.331359896583955482e-01,1.464509814977645874e-01,3.685888051986694336e-01,2.878504097461700439e-01,3.047893345355987549e-01,6.655805706977844238e-01,-1.432539701461791992e+00
3.953917539154251926e-01,8.824384808540344238e-01,8.452808856964111328e-01,5.739830136299133301e-01,1.393442153930664062e-01,3.850302472710609436e-02,-3.198499679565429688e+00
4.139224472100461183e-01,8.824501633644104004e-01,8.468146324157714844e-01,5.739939808845520020e-01,1.385899037122726440e-01,3.848961368203163147e-02,-3.198491334915161133e+00
3.763692815886083842e-01,8.824184536933898926e-01,8.432157039642333984e-01,5.739695429801940918e-01,1.405111402273178101e-01,3.852159902453422546e-02,-3.159941673278808594e+00
8.048255328545018683e-01,3.972285091876983643e-01,8.219744563102722168e-01,2.925532162189483643e-01,1.578955799341201782e-01,9.672315716743469238e-01,-1.336409568786621094e+00
8.663409534896087116e-01,4.020512104034423828e-01,8.246619701385498047e-01,2.944437861442565918e-01,1.438905149698257446e-01,9.764360785484313965e-01,-1.293341279029846191e+00
