evaluation,mae
2.000000000000000000e+00,1.496052513234317205e+00
1.000000000000000000e+01,1.496940767914056725e+00
2.000000000000000000e+01,1.442477929294109451e+00
3.000000000000000000e+01,1.447958030998706791e+00
4.000000000000000000e+01,1.457641698569059452e+00
5.000000000000000000e+01,1.366698299646377457e+00
6.000000000000000000e+01,1.702306175231933505e-01
7.000000000000000000e+01,1.728088045120239336e-01
8.000000000000000000e+01,1.393461108207702526e-01
9.000000000000000000e+01,1.368649196624755759e-01
1.000000000000000000e+02,1.183510780334472712e-01
