dynamic,controllable,controllable,controllable,controllable,controllable,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
2.882695756852626801e-03,7.309802770614624023e-01,3.950048387050628662e-01,8.187081217765808105e-01,5.713847279548645020e-01,4.350877404212951660e-01,3.509465605020523071e-02
0.000000000000000000e+00,6.361258029937744141e-02,9.224963784217834473e-01,1.808474585413932800e-02,5.192812904715538025e-02,8.605403304100036621e-01,4.136299490928649902e-01
2.855234406888484955e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.364059031009674072e-03
3.015869110822677612e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.430103729944676161e-04
2.807135879993438721e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.673969030380249023e-01
3.570736572146415710e-02,6.272378563880920410e-02,9.042982459068298340e-01,0.000000000000000000e+00,5.505515262484550476e-02,8.135280013084411621e-01,4.145637750625610352e-01
2.423520386219024658e-02,7.025120258331298828e-01,6.415603756904602051e-01,8.485217094421386719e-01,6.256521344184875488e-01,8.320035338401794434e-01,4.213374108076095581e-02
1.825924962759017944e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.851655244827270508e-02,1.000000000000000000e+00,1.651258207857608795e-04
5.758678540587425232e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.547094732522964478e-01,1.483152657747268677e-01,0.000000000000000000e+00,6.271883845329284668e-02
1.692593283951282501e-02,2.353960573673248291e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.509487818926572800e-04
5.600059032440185547e-02,2.453116476535797119e-01,9.057717919349670410e-01,1.093317940831184387e-01,1.085651479661464691e-02,1.000000000000000000e+00,8.800361752510070801e-01
4.545792192220687866e-02,8.665244579315185547e-01,8.807234764099121094e-01,6.056094765663146973e-01,5.579372644424438477e-01,7.698377966880798340e-01,5.105789750814437866e-02
0.000000000000000000e+00,3.154438436031341553e-01,8.622058629989624023e-01,1.246503964066505432e-01,1.670361496508121490e-02,9.577105045318603516e-01,1.136488676071166992e+00
0.000000000000000000e+00,3.991096913814544678e-01,8.274682760238647461e-01,1.514088809490203857e-01,1.173481717705726624e-02,9.535225033760070801e-01,1.242069363594055176e+00
0.000000000000000000e+00,4.038952887058258057e-01,9.318986535072326660e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.607618451118469238e-01
4.322113096714019775e-02,3.866427838802337646e-01,6.964020133018493652e-01,1.935620456933975220e-01,6.988634169101715088e-02,7.171557545661926270e-01,1.081666231155395508e+00
9.036017954349517822e-02,3.872984647750854492e-01,0.000000000000000000e+00,1.717217564582824707e-01,0.000000000000000000e+00,3.997896611690521240e-01,1.941826194524765015e-01
1.156362891197204590e-01,3.815116584300994873e-01,7.939907908439636230e-01,8.882997632026672363e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.047952055931091309e+00
1.337399780750274658e-01,3.904078900814056396e-01,7.902709841728210449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.588520407676696777e-02
1.479923129081726074e-01,3.682866692543029785e-01,7.625449895858764648e-01,1.080399099737405777e-02,0.000000000000000000e+00,9.295205473899841309e-01,1.078064441680908203e+00
1.778287142515182495e-01,3.725938498973846436e-01,8.537041544914245605e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.468776106834411621e-01,1.513824313879013062e-01
2.224031239748001099e-01,4.157236516475677490e-01,8.065651655197143555e-01,0.000000000000000000e+00,1.644072383642196655e-01,8.788422942161560059e-01,1.343274712562561035e+00
