dynamic,controllable,controllable,controllable,controllable,controllable,output
5.951057930949686936e-01,4.198110615713148697e-01,3.210828197332570300e-01,9.425241135572304252e-02,8.121304465763923286e-01,7.651930301674627621e-01,4.100234755484978566e-02
6.047064661979675293e-01,3.190435171127319336e-01,4.491424858570098877e-01,1.619797945022583008e-01,9.861033558845520020e-01,5.840042233467102051e-01,7.315068691968917847e-02
5.729389190673828125e-01,9.978817701339721680e-01,6.043711900711059570e-01,8.861285448074340820e-01,1.090443730354309082e-01,7.067807763814926147e-02,6.606503725051879883e-01
6.165859103202819824e-01,0.000000000000000000e+00,1.810629498092582541e-18,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.621972948370967060e-06
5.898001790046691895e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.427126653492450714e-02
5.919782519340515137e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.630525958171468254e-18,0.000000000000000000e+00,0.000000000000000000e+00,2.634247764945030212e-03
6.150016188621520996e-01,9.846600890159606934e-01,5.077956318855285645e-01,5.390446782112121582e-01,1.139356940984725952e-01,6.125054880976676941e-02,1.354808330535888672e+00
6.536254882812500000e-01,1.000000000000000000e+00,3.875592947006225586e-01,7.104597687721252441e-01,3.670824225991964340e-03,0.000000000000000000e+00,8.036894202232360840e-01
6.471825838088989258e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.090963244438171387e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.512591890990734100e-02
6.242693066596984863e-01,7.333784699440002441e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.797781839966773987e-02
6.415237784385681152e-01,8.403704166412353516e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.121406197547912598e-01,0.000000000000000000e+00,4.530881717801094055e-02
5.965309143066406250e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.870411455631256104e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.238280415534973145e+00
6.258077621459960938e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.267822742462158203e-01,0.000000000000000000e+00,1.563148796558380127e-01,1.500001922249794006e-02
