dynamic,controllable,controllable,controllable,controllable,controllable,output
7.466802621919782501e-01,3.903294205665588379e-01,8.179656267166137695e-01,2.911045849323272705e-01,1.748422533273696899e-01,9.543972611427307129e-01,-1.386975765228271484e+00
9.380010270183252175e-01,4.058160483837127686e-01,8.266974687576293945e-01,2.973257303237915039e-01,1.314050555229187012e-01,9.837593436241149902e-01,-1.253435492515563965e+00
9.503490482427608965e-01,4.063242077827453613e-01,8.269678950309753418e-01,2.979139685630798340e-01,1.295993328094482422e-01,9.847577810287475586e-01,-1.247473597526550293e+00
8.043433038238987365e-01,3.971823155879974365e-01,8.219484090805053711e-01,2.925401628017425537e-01,1.580198109149932861e-01,9.671448469161987305e-01,-1.336785793304443359e+00
8.585505345673820621e-01,4.015385508537292480e-01,8.243803977966308594e-01,2.941782474517822266e-01,1.454785913228988647e-01,9.754478335380554199e-01,-1.298295855522155762e+00
8.122640756046762833e-01,3.979189097881317139e-01,8.223649263381958008e-01,2.927592992782592773e-01,1.560113430023193359e-01,9.685376882553100586e-01,-1.330688714981079102e+00
8.691663442081050128e-01,4.022312760353088379e-01,8.247605562210083008e-01,2.945415675640106201e-01,1.433267146348953247e-01,9.767833948135375977e-01,-1.291577100753784180e+00
9.010387582827433794e-01,4.040672481060028076e-01,8.257585167884826660e-01,2.957325279712677002e-01,1.373919546604156494e-01,9.803422093391418457e-01,-1.272813439369201660e+00
7.177505696820830616e-01,1.464328616857528687e-01,3.696826696395874023e-01,2.877801060676574707e-01,3.048320412635803223e-01,6.654968857765197754e-01,-1.499846458435058594e+00
9.916149829054465847e-01,4.077950119972229004e-01,8.277465701103210449e-01,3.001246452331542969e-01,1.241981387138366699e-01,9.876586198806762695e-01,-1.229201197624206543e+00
8.362903541072962410e-01,3.999303281307220459e-01,8.234915733337402344e-01,2.934644818305969238e-01,1.502998620271682739e-01,9.723643660545349121e-01,-1.313215851783752441e+00
7.769532326567942793e-01,3.942964076995849609e-01,8.202949762344360352e-01,2.918225824832916260e-01,1.654940694570541382e-01,9.617306590080261230e-01,-1.359279274940490723e+00
8.465749943475922024e-01,4.007011950016021729e-01,8.239185810089111328e-01,2.937864363193511963e-01,1.480185538530349731e-01,9.738394618034362793e-01,-1.306178212165832520e+00
8.820905580460767226e-01,4.030173718929290771e-01,8.251893520355224609e-01,2.950062751770019531e-01,1.408277899026870728e-01,9.783036708831787109e-01,-1.283721804618835449e+00
9.763247172072383462e-01,4.072880148887634277e-01,8.274788856506347656e-01,2.992608547210693359e-01,1.260904222726821899e-01,9.866562485694885254e-01,-1.235689878463745117e+00
9.284371801890063391e-01,4.053975343704223633e-01,8.264737725257873535e-01,2.968904078006744385e-01,1.328687816858291626e-01,9.829397201538085938e-01,-1.258222937583923340e+00
8.221026634707033764e-01,3.987808823585510254e-01,8.228498101234436035e-01,2.930404245853424072e-01,1.536054611206054688e-01,9.701735377311706543e-01,-1.323352694511413574e+00
9.854343896513583223e-01,4.075958430767059326e-01,8.276411294937133789e-01,2.997690439224243164e-01,1.249479725956916809e-01,9.872624278068542480e-01,-1.231785893440246582e+00
8.895405807593989023e-01,4.034445583820343018e-01,8.254212141036987305e-01,2.952848076820373535e-01,1.394469738006591797e-01,9.791309237480163574e-01,-1.279348969459533691e+00
7.333871979400066188e-01,1.464513838291168213e-01,3.685725033283233643e-01,2.878514826297760010e-01,3.047886490821838379e-01,6.655818223953247070e-01,-1.431450366973876953e+00
9.112498318676610642e-01,4.045866131782531738e-01,8.260393738746643066e-01,2.961454391479492188e-01,1.356467753648757935e-01,9.813562631607055664e-01,-1.267218589782714844e+00
7.695734435130240358e-01,3.934137821197509766e-01,8.197857737541198730e-01,2.916446626186370850e-01,1.676572561264038086e-01,9.600912928581237793e-01,-1.365740060806274414e+00
7.940127479303593638e-01,3.961595892906188965e-01,8.213662505149841309e-01,2.922636270523071289e-01,1.607391089200973511e-01,9.652180671691894531e-01,-1.345005393028259277e+00
9.626514876090792594e-01,4.067977666854858398e-01,8.272196054458618164e-01,2.985339760780334473e-01,1.278900802135467529e-01,9.856892228126525879e-01,-1.241768717765808105e+00
7.602314955908719973e-01,3.922230601310729980e-01,8.190863728523254395e-01,2.914208769798278809e-01,1.705027371644973755e-01,9.578843116760253906e-01,-1.374181151390075684e+00
