evaluation,mae
2.000000000000000000e+00,2.104543297290801807e+00
1.000000000000000000e+01,1.439915161132812482e+00
2.000000000000000000e+01,7.719921016693115368e-01
3.000000000000000000e+01,1.329950149059295761e+00
4.000000000000000000e+01,9.014043140411377442e-01
5.000000000000000000e+01,2.185511779785156150e-01
6.000000000000000000e+01,1.995485687255859342e-01
7.000000000000000000e+01,1.983090257644653243e-01
8.000000000000000000e+01,1.983026504516601507e-01
9.000000000000000000e+01,2.007972431182861450e-01
1.000000000000000000e+02,2.502568674087524148e-01
