dynamic,controllable,controllable,controllable,controllable,controllable,output
8.997334535150565138e-01,4.039987921714782715e-01,8.257213234901428223e-01,2.956774234771728516e-01,1.376195996999740601e-01,9.802089333534240723e-01,-1.273542642593383789e+00
7.318222248090000548e-01,1.464492231607437134e-01,3.686742484569549561e-01,2.878447771072387695e-01,3.047930598258972168e-01,6.655735373497009277e-01,-1.438242077827453613e+00
9.611507310131770510e-01,4.067417383193969727e-01,8.271896839141845703e-01,2.984571158885955811e-01,1.280939131975173950e-01,9.855787158012390137e-01,-1.242452502250671387e+00
8.531363722933119620e-01,4.011669456958770752e-01,8.241765499114990234e-01,2.939993739128112793e-01,1.466121822595596313e-01,9.747347831726074219e-01,-1.301818847656250000e+00
7.711956769612516860e-01,3.936127424240112305e-01,8.198982477188110352e-01,2.916845679283142090e-01,1.671772152185440063e-01,9.604580998420715332e-01,-1.364304542541503906e+00
8.396630851182758093e-01,4.001885354518890381e-01,8.236349821090698242e-01,2.935699820518493652e-01,1.495409607887268066e-01,9.728585481643676758e-01,-1.310879826545715332e+00
8.062989772061532889e-01,3.973678350448608398e-01,8.220535516738891602e-01,2.925937473773956299e-01,1.575178951025009155e-01,9.674953222274780273e-01,-1.335264205932617188e+00
6.954705025272835961e-01,1.464216858148574829e-01,3.716147243976593018e-01,2.876617908477783203e-01,3.049018979072570801e-01,6.653696298599243164e-01,-1.599191665649414062e+00
8.749412850293365462e-01,4.025881588459014893e-01,8.249566555023193359e-01,2.947466969490051270e-01,1.421930938959121704e-01,9.774776697158813477e-01,-1.288024067878723145e+00
9.811382840795557225e-01,4.074522554874420166e-01,8.275652527809143066e-01,2.995248138904571533e-01,1.254806220531463623e-01,9.869806170463562012e-01,-1.233612775802612305e+00
9.160255538423933697e-01,4.048196971416473389e-01,8.261651992797851562e-01,2.963485121726989746e-01,1.348545104265213013e-01,9.818084836006164551e-01,-1.264667034149169922e+00
7.805474082412724446e-01,3.947087824344635010e-01,8.205336928367614746e-01,2.919183969497680664e-01,1.644641160964965820e-01,9.624992012977600098e-01,-1.356196641921997070e+00
9.248467911312483469e-01,4.052349328994750977e-01,8.263866901397705078e-01,2.967292666435241699e-01,1.334326714277267456e-01,9.826209545135498047e-01,-1.260059714317321777e+00
7.222188948000375364e-01,1.464371234178543091e-01,3.693451285362243652e-01,2.878014445304870605e-01,3.048192262649536133e-01,6.655215024948120117e-01,-1.480182528495788574e+00
7.534887180706816290e-01,3.913058340549468994e-01,8.185454010963439941e-01,2.912621200084686279e-01,1.726292520761489868e-01,9.561945199966430664e-01,-1.380463600158691406e+00
8.188024027749278844e-01,3.984991908073425293e-01,8.226901292800903320e-01,2.929454445838928223e-01,1.544021815061569214e-01,9.696350693702697754e-01,-1.325784802436828613e+00
9.731376957765400793e-01,4.071765840053558350e-01,8.274204134941101074e-01,2.990890145301818848e-01,1.265015155076980591e-01,9.864366650581359863e-01,-1.237082839012145996e+00
9.412478388810183727e-01,4.059529304504394531e-01,8.267707824707031250e-01,2.974784374237060547e-01,1.309217363595962524e-01,9.840278029441833496e-01,-1.251844286918640137e+00
8.320887710884824484e-01,3.996020555496215820e-01,8.233090043067932129e-01,2.933370471000671387e-01,1.512591540813446045e-01,9.717350602149963379e-01,-1.316164970397949219e+00
8.638074468144663065e-01,4.018833339214324951e-01,8.245732784271240234e-01,2.943535447120666504e-01,1.443975716829299927e-01,9.761211276054382324e-01,-1.294937968254089355e+00
8.906229719096353525e-01,4.035047292709350586e-01,8.254539370536804199e-01,2.953261137008666992e-01,1.392480581998825073e-01,9.792485237121582031e-01,-1.278722763061523438e+00
7.057190148797629625e-01,1.464242786169052124e-01,3.706734180450439453e-01,2.877184748649597168e-01,3.048685193061828613e-01,6.654296517372131348e-01,-1.553237438201904297e+00
7.912860922919415785e-01,3.958767950534820557e-01,8.212046027183532715e-01,2.921923398971557617e-01,1.614764183759689331e-01,9.646873474121093750e-01,-1.347226977348327637e+00
9.981771004261187352e-01,4.080001711845397949e-01,8.278545737266540527e-01,3.005122244358062744e-01,1.234229803085327148e-01,9.880648851394653320e-01,-1.226511955261230469e+00
7.447299920581678112e-01,3.900347054004669189e-01,8.177949190139770508e-01,2.910624146461486816e-01,1.754926592111587524e-01,9.538643360137939453e-01,-1.388873338699340820e+00
