dynamic,controllable,controllable,controllable,controllable,controllable,output
1.233933310010713706e-02,1.506172418594360352e-01,4.810576438903808594e-01,2.744414806365966797e-01,3.120979666709899902e-01,6.570798158645629883e-01,-2.894332170486450195e+00
8.692631390964646043e-02,1.505523175001144409e-01,4.828027188777923584e-01,2.738122940063476562e-01,3.124914765357971191e-01,6.565154790878295898e-01,-3.159867525100708008e+00
1.558401098057222156e-01,1.502924561500549316e-01,4.805352389812469482e-01,2.743840515613555908e-01,3.121838569641113281e-01,6.567593216896057129e-01,-3.296357631683349609e+00
1.180650561452079028e-01,1.504585444927215576e-01,4.822477996349334717e-01,2.739347219467163086e-01,3.124312162399291992e-01,6.565359830856323242e-01,-3.235692739486694336e+00
4.180770065297167992e-02,1.506185233592987061e-01,4.822666645050048828e-01,2.740414440631866455e-01,3.123409748077392578e-01,6.567562222480773926e-01,-3.012061595916748047e+00
1.519011557544614789e-02,1.506192237138748169e-01,4.812045395374298096e-01,2.743946611881256104e-01,3.121260106563568115e-01,6.570428609848022461e-01,-2.906368017196655273e+00
1.257655785603854492e-01,1.504436731338500977e-01,4.819969236850738525e-01,2.739995121955871582e-01,3.123955428600311279e-01,6.565643548965454102e-01,-3.250899791717529297e+00
1.630880417822319350e-01,1.502519994974136353e-01,4.800765812397003174e-01,2.745057344436645508e-01,3.121158778667449951e-01,6.568261384963989258e-01,-3.303953647613525391e+00
1.798424903537227670e-01,1.501542925834655762e-01,4.788428843021392822e-01,2.748290598392486572e-01,3.119345605373382568e-01,6.570084095001220703e-01,-3.316492557525634766e+00
6.406867078177108654e-02,1.505964547395706177e-01,4.827295243740081787e-01,2.738687694072723389e-01,3.124497234821319580e-01,6.565982103347778320e-01,-3.090276241302490234e+00
3.435542040915445100e-02,1.506214737892150879e-01,4.820252358913421631e-01,2.741245329380035400e-01,3.122898936271667480e-01,6.568260192871093750e-01,-2.983739376068115234e+00
1.454897317629826603e-01,1.503424793481826782e-01,4.811210036277770996e-01,2.742290496826171875e-01,3.122700750827789307e-01,6.566771864891052246e-01,-3.283239364624023438e+00
9.107285161948011631e-02,1.505423784255981445e-01,4.827732741832733154e-01,2.738154530525207520e-01,3.124907314777374268e-01,6.565099358558654785e-01,-3.171258926391601562e+00
5.136448446407872181e-02,1.506115049123764038e-01,4.825125932693481445e-01,2.739532887935638428e-01,3.123957812786102295e-01,6.566790938377380371e-01,-3.046842813491821289e+00
4.848307190913796541e-03,1.506117582321166992e-01,4.806405603885650635e-01,2.745729088783264160e-01,3.120186924934387207e-01,6.571819782257080078e-01,-2.862095355987548828e+00
7.665895521989600503e-02,1.505750715732574463e-01,4.828206300735473633e-01,2.738223671913146973e-01,3.124812841415405273e-01,6.565429568290710449e-01,-3.130009889602661133e+00
1.734976129109213061e-01,1.501923203468322754e-01,4.793385863304138184e-01,2.747003138065338135e-01,3.120074868202209473e-01,6.569349765777587891e-01,-3.312568187713623047e+00
1.348612349652466569e-01,1.503912359476089478e-01,4.816296398639678955e-01,2.740945816040039062e-01,3.123444020748138428e-01,6.566088795661926270e-01,-3.267002582550048828e+00
2.476430131655081579e-02,1.506270319223403931e-01,4.816490709781646729e-01,2.742515504360198975e-01,3.122144639492034912e-01,6.569280028343200684e-01,-2.945809841156005859e+00
1.526364182523420598e-01,1.503074616193771362e-01,4.807273149490356445e-01,2.743332087993621826e-01,3.122122585773468018e-01,6.567322611808776855e-01,-3.292582273483276367e+00
1.133212435889290048e-01,1.504747271537780762e-01,4.823821187019348145e-01,2.738983333110809326e-01,3.124485015869140625e-01,6.565243005752563477e-01,-3.225613117218017578e+00
6.965328901480756507e-02,1.505877524614334106e-01,4.827850759029388428e-01,2.738436460494995117e-01,3.124664127826690674e-01,6.565706133842468262e-01,-3.108316659927368164e+00
4.735864835712438881e-02,1.506147533655166626e-01,4.824196696281433105e-01,2.739879786968231201e-01,3.123739063739776611e-01,6.567092537879943848e-01,-3.032478809356689453e+00
1.043886056151074743e-01,1.505037993192672729e-01,4.825855791568756104e-01,2.738529145717620850e-01,3.124746680259704590e-01,6.565078496932983398e-01,-3.205179691314697266e+00
9.778670809977367540e-02,1.505266427993774414e-01,4.826969504356384277e-01,2.738293111324310303e-01,3.124852478504180908e-01,6.565061211585998535e-01,-3.188873529434204102e+00
