dynamic,controllable,controllable,controllable,controllable,controllable,output
6.703238529796007317e-01,1.464287787675857544e-01,3.743341863155364990e-01,2.874973714351654053e-01,3.049950599670410156e-01,6.652160882949829102e-01,-1.713553309440612793e+00
6.607313378557370109e-01,1.464376598596572876e-01,3.755305707454681396e-01,2.874256968498229980e-01,3.050351440906524658e-01,6.651529669761657715e-01,-1.757686257362365723e+00
4.087657610687360776e-01,8.824475407600402832e-01,8.464283943176269531e-01,5.739916563034057617e-01,1.387668997049331665e-01,3.849342465400695801e-02,-3.202241897583007812e+00
2.622987837501019048e-01,1.495267152786254883e-01,4.691673219203948975e-01,2.771263122558593750e-01,3.106441795825958252e-01,6.583854556083679199e-01,-3.278914928436279297e+00
5.317361503781464771e-01,8.824208378791809082e-01,8.486039042472839355e-01,5.739666223526000977e-01,1.411319822072982788e-01,3.852169588208198547e-02,-2.434759140014648438e+00
6.098438132765755526e-01,1.465423256158828735e-01,3.834667503833770752e-01,2.869416475296020508e-01,3.053000569343566895e-01,6.647647619247436523e-01,-1.994770288467407227e+00
2.964564835391674258e-01,1.491985768079757690e-01,4.632990956306457520e-01,2.783187329769134521e-01,3.099787235260009766e-01,6.591250300407409668e-01,-3.218814849853515625e+00
4.439271298186075465e-01,8.824583888053894043e-01,8.484914302825927734e-01,5.740001201629638672e-01,1.380349844694137573e-01,3.847960755228996277e-02,-3.120341062545776367e+00
4.914683022557143066e-01,8.824510574340820312e-01,8.493894934654235840e-01,5.739933848381042480e-01,1.388180851936340332e-01,3.848872706294059753e-02,-2.818296432495117188e+00
6.479389026151081143e-01,1.464541554450988770e-01,3.772685527801513672e-01,2.873208820819854736e-01,3.050928413867950439e-01,6.650645732879638672e-01,-1.816890597343444824e+00
3.479175620499256882e-01,1.486624926328659058e-01,4.523229897022247314e-01,2.802193760871887207e-01,3.089280724525451660e-01,6.603224277496337891e-01,-3.087069272994995117e+00
3.302463579706186869e-01,1.488521844148635864e-01,4.563758075237274170e-01,2.795615494251251221e-01,3.092900216579437256e-01,6.599061489105224609e-01,-3.137374877929687500e+00
4.991982126023513655e-01,8.824474215507507324e-01,8.493658304214477539e-01,5.739902853965759277e-01,1.391321271657943726e-01,3.849251568317413330e-02,-2.751985549926757812e+00
6.260440423909344743e-01,1.464981287717819214e-01,3.806414306163787842e-01,2.871166467666625977e-01,3.052049279212951660e-01,6.648994684219360352e-01,-1.918922781944274902e+00
3.945680307565397893e-01,8.824375271797180176e-01,8.452067971229553223e-01,5.739834904670715332e-01,1.393871456384658813e-01,3.850387036800384521e-02,-3.197633981704711914e+00
5.242162591789962800e-01,8.824285268783569336e-01,8.488782048225402832e-01,5.739738345146179199e-01,1.405671238899230957e-01,3.851395472884178162e-02,-2.512674808502197266e+00
3.594285538241387412e-01,8.823994994163513184e-01,8.409554362297058105e-01,5.739520192146301270e-01,1.418461203575134277e-01,3.854627907276153564e-02,-3.093824863433837891e+00
4.736561844215904094e-01,8.824574947357177734e-01,8.493004441261291504e-01,5.739997625350952148e-01,1.382879018783569336e-01,3.848101943731307983e-02,-2.954327821731567383e+00
5.492966667326130148e-01,1.468048393726348877e-01,3.965343236923217773e-01,2.860716581344604492e-01,3.057667016983032227e-01,6.641407012939453125e-01,-2.277581691741943359e+00
4.338585272027369877e-01,8.824563622474670410e-01,8.480784893035888672e-01,5.739988684654235840e-01,1.381364017724990845e-01,3.847934305667877197e-02,-3.157095432281494141e+00
2.846664848284354843e-01,1.493140310049057007e-01,4.654534459114074707e-01,2.778971195220947266e-01,3.102135360240936279e-01,6.588620543479919434e-01,-3.242232322692871094e+00
5.776375437962335546e-01,1.466622799634933472e-01,3.899339437484741211e-01,2.865247428417205811e-01,3.055241405963897705e-01,6.644592881202697754e-01,-2.145662784576416016e+00
3.053273209755618667e-01,1.491095125675201416e-01,4.615890681743621826e-01,2.786405086517333984e-01,3.097997307777404785e-01,6.593273878097534180e-01,-3.199432611465454102e+00
3.806286377789540043e-01,8.824249505996704102e-01,8.437510132789611816e-01,5.739732384681701660e-01,1.401947587728500366e-01,3.851788118481636047e-02,-3.171919584274291992e+00
5.974767002875865929e-01,1.465831100940704346e-01,3.858170807361602783e-01,2.867928445339202881e-01,3.053802847862243652e-01,6.646538972854614258e-01,-2.052747011184692383e+00
