dynamic,controllable,controllable,controllable,controllable,controllable,output
5.800527677050177910e-01,1.466522067785263062e-01,3.894098103046417236e-01,2.865595519542694092e-01,3.055056631565093994e-01,6.644850373268127441e-01,-2.134366273880004883e+00
7.310966777548788542e-01,1.464522629976272583e-01,3.687203526496887207e-01,2.878407239913940430e-01,3.047952353954315186e-01,6.655704379081726074e-01,-1.441394925117492676e+00
5.320028316661483681e-01,8.824204802513122559e-01,8.485950827598571777e-01,5.739663243293762207e-01,1.411570459604263306e-01,3.852185979485511780e-02,-2.431955099105834961e+00
7.452686227381384310e-01,3.901180624961853027e-01,8.178407549858093262e-01,2.910722196102142334e-01,1.753124594688415527e-01,9.540119171142578125e-01,-1.388347864151000977e+00
6.501056871983589280e-01,1.464513391256332397e-01,3.769635260105133057e-01,2.873397171497344971e-01,3.050827682018280029e-01,6.650797724723815918e-01,-1.806837558746337891e+00
4.233032218259743518e-01,8.824542760848999023e-01,8.474391698837280273e-01,5.739974975585937500e-01,1.383340507745742798e-01,3.848501294851303101e-02,-3.184296131134033203e+00
6.140918211379446934e-01,1.465296298265457153e-01,3.826985061168670654e-01,2.869895696640014648e-01,3.052740395069122314e-01,6.648014187812805176e-01,-1.974864721298217773e+00
5.966741399754093012e-01,1.465854942798614502e-01,3.859752118587493896e-01,2.867834568023681641e-01,3.053861260414123535e-01,6.646460294723510742e-01,-2.056509494781494141e+00
6.848286039547017978e-01,1.464216262102127075e-01,3.726945519447326660e-01,2.875958383083343506e-01,3.049394488334655762e-01,6.653068661689758301e-01,-1.647330045700073242e+00
4.067791859447513203e-01,8.824462294578552246e-01,8.462740182876586914e-01,5.739907622337341309e-01,1.388431489467620850e-01,3.849446028470993042e-02,-3.202916145324707031e+00
5.516504883182116181e-01,1.467911750078201294e-01,3.959562778472900391e-01,2.861124575138092041e-01,3.057448565959930420e-01,6.641686558723449707e-01,-2.266683340072631836e+00
5.060509260688761390e-01,8.824432492256164551e-01,8.492810726165771484e-01,5.739871263504028320e-01,1.394583433866500854e-01,3.849654272198677063e-02,-2.689936637878417969e+00
5.228493348795737461e-01,8.824300765991210938e-01,8.489804863929748535e-01,5.739712715148925781e-01,1.403925418853759766e-01,3.850973397493362427e-02,-2.526582241058349609e+00
4.542786678650445054e-01,8.824599981307983398e-01,8.488569855690002441e-01,5.740022063255310059e-01,1.380409151315689087e-01,3.847850859165191650e-02,-3.071951150894165039e+00
6.436436611677907038e-01,1.464617401361465454e-01,3.778912127017974854e-01,2.872835695743560791e-01,3.051136732101440430e-01,6.650333404541015625e-01,-1.836845755577087402e+00
3.360470846559227565e-01,1.487896889448165894e-01,4.550770521163940430e-01,2.797774970531463623e-01,3.091707825660705566e-01,6.600428819656372070e-01,-3.121409893035888672e+00
3.669674052888236004e-01,8.824099302291870117e-01,8.420401811599731445e-01,5.739598274230957031e-01,1.411971002817153931e-01,3.853518143296241760e-02,-3.126835584640502930e+00
7.005667733169709255e-01,1.464224159717559814e-01,3.711357116699218750e-01,2.876901328563690186e-01,3.048851490020751953e-01,6.654000878334045410e-01,-1.576287984848022461e+00
4.374431358932845959e-01,8.824582099914550781e-01,8.482011556625366211e-01,5.740008950233459473e-01,1.380946487188339233e-01,3.848053887486457825e-02,-3.145202159881591797e+00
6.792594521116935846e-01,1.464226245880126953e-01,3.733002841472625732e-01,2.875588834285736084e-01,3.049604296684265137e-01,6.652730107307434082e-01,-1.672678351402282715e+00
3.955297817330768462e-01,8.824385404586791992e-01,8.452986478805541992e-01,5.739842653274536133e-01,1.393387764692306519e-01,3.850308805704116821e-02,-3.198637485504150391e+00
4.657157950622319853e-01,8.824585080146789551e-01,8.491567373275756836e-01,5.740025639533996582e-01,1.381447762250900269e-01,3.847967460751533508e-02,-3.006606101989746094e+00
6.221235698565223959e-01,1.465079486370086670e-01,3.812991380691528320e-01,2.870761454105377197e-01,3.052270114421844482e-01,6.648679971694946289e-01,-1.937259078025817871e+00
3.509296420321912913e-01,1.486299037933349609e-01,4.516029655933380127e-01,2.803307175636291504e-01,3.088663518428802490e-01,6.603940725326538086e-01,-3.078011035919189453e+00
4.832302053043656676e-01,8.824496865272521973e-01,8.493801951408386230e-01,5.739924907684326172e-01,1.385387033224105835e-01,3.848465159535408020e-02,-2.884275436401367188e+00
