dynamic,controllable,controllable,controllable,controllable,controllable,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
8.268616795539855957e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.351542664451699238e-07
7.902358174324035645e-01,2.439993321895599365e-01,9.385853409767150879e-01,4.911936223506927490e-01,3.982794880867004395e-01,4.855550229549407959e-01,2.923417985439300537e-01
7.844427824020385742e-01,2.181038707494735718e-01,1.000000000000000000e+00,5.421516299247741699e-01,0.000000000000000000e+00,2.948713004589080811e-01,2.472642809152603149e-02
8.288727402687072754e-01,2.397522926330566406e-01,9.672213196754455566e-01,4.996209144592285156e-01,8.622176200151443481e-02,4.550489187240600586e-01,1.164658963680267334e-01
8.414755463600158691e-01,1.636677384376525879e-01,1.641228348016738892e-01,4.930581748485565186e-01,1.000000000000000000e+00,9.976956248283386230e-02,1.637052046135067940e-03
8.910999298095703125e-01,1.000000000000000000e+00,9.455700516700744629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.492185689741745591e-05
9.222860932350158691e-01,6.524637937545776367e-01,4.765859544277191162e-01,7.647127509117126465e-01,8.786422610282897949e-01,9.843506217002868652e-01,6.885623442940413952e-04
9.646160006523132324e-01,2.522691190242767334e-01,7.276184558868408203e-01,4.832115471363067627e-01,3.124295771121978760e-01,5.321603417396545410e-01,2.971612513065338135e-01
9.776723384857177734e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.450997173786163330e-01,0.000000000000000000e+00,1.661324291490018368e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.696344971656799316e-01,3.385794758796691895e-01,0.000000000000000000e+00,3.061257069930434227e-03
9.713553786277770996e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.961737096309661865e-01,3.277706205844879150e-01,1.000000000000000000e+00,2.105216495692729950e-02
1.000000000000000000e+00,2.558364570140838623e-01,4.969874024391174316e-01,4.891959130764007568e-01,0.000000000000000000e+00,5.264934897422790527e-01,6.219582632184028625e-02
1.000000000000000000e+00,2.326842546463012695e-01,9.592974185943603516e-01,4.560036957263946533e-01,2.701293826103210449e-01,1.764040812849998474e-02,7.202356588095426559e-03
1.000000000000000000e+00,8.726452589035034180e-01,4.715284705162048340e-01,2.644619047641754150e-01,7.291910797357559204e-02,6.618911623954772949e-01,3.485766425728797913e-02
1.000000000000000000e+00,2.428815215826034546e-01,3.847215473651885986e-01,2.239300906658172607e-01,9.895519614219665527e-01,5.817363858222961426e-01,4.184418066870421171e-04
1.000000000000000000e+00,5.924764275550842285e-01,8.112460374832153320e-01,9.061433672904968262e-01,9.694460630416870117e-01,9.250313043594360352e-01,1.801949925720691681e-03
1.000000000000000000e+00,9.801304936408996582e-01,7.178133726119995117e-01,3.046180307865142822e-01,9.268597364425659180e-01,4.775173589587211609e-02,3.240450518205761909e-03
