evaluation,mae
2.000000000000000000e+00,2.267871843427419876e+00
1.000000000000000000e+01,1.570234100818634015e+00
2.000000000000000000e+01,2.138596463501453382e+00
3.000000000000000000e+01,7.890344035625457275e-01
4.000000000000000000e+01,3.795358812808990456e-01
5.000000000000000000e+01,3.400920152664184681e-01
6.000000000000000000e+01,3.479029917716979781e-01
7.000000000000000000e+01,3.494856798648834362e-01
8.000000000000000000e+01,3.515828132629394420e-01
9.000000000000000000e+01,3.184280800819396795e-01
1.000000000000000000e+02,3.154831862449645752e-01
