evaluation,mae
2.000000000000000000e+00,2.496233255267143125e+00
1.000000000000000000e+01,2.117181560993194545e+00
2.000000000000000000e+01,1.050293755531310991e+00
3.000000000000000000e+01,7.079776191711425470e-01
4.000000000000000000e+01,3.752789735794067605e-01
5.000000000000000000e+01,1.687352275848388594e-01
6.000000000000000000e+01,8.409761905670165572e-02
7.000000000000000000e+01,2.317773485183715898e-01
8.000000000000000000e+01,8.449790477752686102e-02
9.000000000000000000e+01,9.032674312591552901e-02
1.000000000000000000e+02,1.612700915336608976e-01
