evaluation,mae
2.000000000000000000e+00,2.586965101957320989e+00
1.000000000000000000e+01,1.842434849739074787e+00
2.000000000000000000e+01,7.113357138633727983e-01
3.000000000000000000e+01,7.087391757965088024e-01
4.000000000000000000e+01,6.851547312736511186e-01
5.000000000000000000e+01,8.244647431373596236e-01
6.000000000000000000e+01,8.619061493873596547e-01
7.000000000000000000e+01,9.893739748001099121e-01
8.000000000000000000e+01,6.985470676422118608e-01
9.000000000000000000e+01,6.586778473854064675e-01
1.000000000000000000e+02,6.576210451126098810e-01
