controllable,controllable,controllable,controllable,controllable,environmental,output
2.057271450757980347e-01,1.590651571750640869e-01,4.903635084629058838e-01,2.774605453014373779e-01,3.090329468250274658e-01,8.291946649551391602e-01,-2.643985509872436523e+00
2.052471339702606201e-01,1.557382494211196899e-01,4.834749996662139893e-01,2.772181928157806396e-01,3.096887171268463135e-01,7.965717315673828125e-01,-2.858787059783935547e+00
1.988007575273513794e-01,1.490835696458816528e-01,4.800152778625488281e-01,2.737214267253875732e-01,3.128004074096679688e-01,5.707019567489624023e-01,-3.133483171463012695e+00
2.044758945703506470e-01,1.532175689935684204e-01,4.790867865085601807e-01,2.768167853355407715e-01,3.102799057960510254e-01,7.585476636886596680e-01,-3.068206310272216797e+00
1.996800303459167480e-01,1.492471545934677124e-01,4.788167774677276611e-01,2.742177546024322510e-01,3.124799728393554688e-01,5.965707898139953613e-01,-3.228136777877807617e+00
2.053889036178588867e-01,1.565295159816741943e-01,4.851263761520385742e-01,2.772725224494934082e-01,3.095261454582214355e-01,8.059534430503845215e-01,-2.799868822097778320e+00
1.973500251770019531e-01,1.490529775619506836e-01,4.824827909469604492e-01,2.727942168712615967e-01,3.134077489376068115e-01,5.290655493736267090e-01,-2.921951293945312500e+00
2.059094309806823730e-01,1.663188040256500244e-01,5.065355896949768066e-01,2.775574922561645508e-01,3.078480362892150879e-01,8.684675097465515137e-01,-2.357224702835083008e+00
2.032831162214279175e-01,1.512617170810699463e-01,4.767725467681884766e-01,2.761792540550231934e-01,3.109562993049621582e-01,7.101226449012756348e-01,-3.251036882400512695e+00
1.962502151727676392e-01,1.490909457206726074e-01,4.843429923057556152e-01,2.721024751663208008e-01,3.138324618339538574e-01,4.973221421241760254e-01,-2.720262765884399414e+00
1.954652667045593262e-01,1.491817384958267212e-01,4.857454001903533936e-01,2.715917527675628662e-01,3.141595721244812012e-01,4.752146601676940918e-01,-2.564070940017700195e+00
2.057870924472808838e-01,1.609493792057037354e-01,4.945298731327056885e-01,2.774834930896759033e-01,3.087233901023864746e-01,8.424978256225585938e-01,-2.549483299255371094e+00
2.039143890142440796e-01,1.521610170602798462e-01,4.776065349578857422e-01,2.765200734138488770e-01,3.106212913990020752e-01,7.352052927017211914e-01,-3.169303655624389648e+00
1.981182545423507690e-01,1.490406095981597900e-01,4.812060296535491943e-01,2.732311189174652100e-01,3.131437301635742188e-01,5.499233603477478027e-01,-3.036354064941406250e+00
1.949183791875839233e-01,1.492775678634643555e-01,4.866374135017395020e-01,2.712423801422119141e-01,3.143691420555114746e-01,4.598839879035949707e-01,-2.450025558471679688e+00
2.004373818635940552e-01,1.494667828083038330e-01,4.779877364635467529e-01,2.746314406394958496e-01,3.121609091758728027e-01,6.183927059173583984e-01,-3.283378601074218750e+00
2.022077739238739014e-01,1.503425985574722290e-01,4.766396880149841309e-01,2.756181955337524414e-01,3.114335536956787109e-01,6.741141676902770996e-01,-3.315062046051025391e+00
1.970418989658355713e-01,1.490230411291122437e-01,4.829552173614501953e-01,2.726089954376220703e-01,3.135060369968414307e-01,5.198457837104797363e-01,-2.866535186767578125e+00
2.047573029994964600e-01,1.538797020912170410e-01,4.800541400909423828e-01,2.769496738910675049e-01,3.101256787776947021e-01,7.699510455131530762e-01,-3.010814905166625977e+00
1.941815316677093506e-01,1.494651734828948975e-01,4.881611764430999756e-01,2.707104086875915527e-01,3.147556781768798828e-01,4.377081394195556641e-01,-2.279100179672241211e+00
2.017926871776580811e-01,1.500866562128067017e-01,4.768324196338653564e-01,2.753781974315643311e-01,3.116249740123748779e-01,6.599232554435729980e-01,-3.322190046310424805e+00
2.014571577310562134e-01,1.498714089393615723e-01,4.770160615444183350e-01,2.751959860324859619e-01,3.117593824863433838e-01,6.491882205009460449e-01,-3.320664644241333008e+00
2.010255306959152222e-01,1.496700495481491089e-01,4.773683845996856689e-01,2.749587595462799072e-01,3.119214773178100586e-01,6.363833546638488770e-01,-3.311056375503540039e+00
1.935833841562271118e-01,1.497397720813751221e-01,4.893967509269714355e-01,2.702899277210235596e-01,3.150269985198974609e-01,4.197046756744384766e-01,-2.137029170989990234e+00
2.035888284444808960e-01,1.516530662775039673e-01,4.771175980567932129e-01,2.763434052467346191e-01,3.108044564723968506e-01,7.220971584320068359e-01,-3.215658903121948242e+00
