controllable,controllable,controllable,controllable,controllable,environmental,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
7.810572981834411621e-01,7.776932716369628906e-01,8.505196571350097656e-01,8.466144800186157227e-01,8.632798790931701660e-01,5.457239151000976562e-01,-5.552121251821517944e-02
2.404300123453140259e-01,1.049980893731117249e-01,1.044429279863834381e-02,7.091248035430908203e-01,6.112342700362205505e-02,5.421893596649169922e-01,1.055557504296302795e-01
2.329868376255035400e-01,2.810322940349578857e-01,3.375808000564575195e-01,5.420544147491455078e-01,3.996903002262115479e-01,5.707524418830871582e-01,1.212993621826171875e+00
5.742626264691352844e-02,2.928166389465332031e-01,3.906781077384948730e-01,9.018317461013793945e-01,5.799210071563720703e-01,5.887664556503295898e-01,6.670357286930084229e-02
4.462367594242095947e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.187272489070892334e-01,1.000000000000000000e+00,6.386089920997619629e-01,-5.596469342708587646e-02
2.480190098285675049e-01,2.837888300418853760e-01,3.071024715900421143e-01,4.283153414726257324e-01,3.583687543869018555e-01,6.031584143638610840e-01,2.311241626739501953e+00
2.536542117595672607e-01,2.833206355571746826e-01,3.037394285202026367e-01,4.065867066383361816e-01,3.502174913883209229e-01,6.337298750877380371e-01,2.475620031356811523e+00
2.187860012054443359e-01,2.014173716306686401e-01,2.045937776565551758e-01,2.881077826023101807e-01,2.645162343978881836e-01,5.950179696083068848e-01,2.705673217773437500e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.076367974281311035e-01,3.104933500289916992e-01,5.732883810997009277e-01,-2.051974087953567505e-01
0.000000000000000000e+00,3.206801414489746094e-01,4.034340172794652530e-17,2.880949079990386963e-01,1.000000000000000000e+00,6.104505658149719238e-01,-2.895767055451869965e-02
1.772664338350296021e-01,2.887527048587799072e-01,3.255498707294464111e-01,2.916186749935150146e-01,3.121264874935150146e-01,6.184397339820861816e-01,2.907901287078857422e+00
1.000000000000000000e+00,2.652115821838378906e-01,1.000000000000000000e+00,2.605827748775482178e-01,3.530040085315704346e-01,6.586095094680786133e-01,3.515513539314270020e-01
5.121551752090454102e-01,5.750340002016015567e-18,3.071626424789428711e-01,2.573715746402740479e-01,3.696762621402740479e-01,6.968221664428710938e-01,2.007504224777221680e+00
8.868179470300674438e-02,4.997863247990608215e-02,1.715541332960128784e-01,2.952882349491119385e-01,3.638929128646850586e-01,7.306312918663024902e-01,2.331551313400268555e+00
1.540743955509788682e-33,3.720720708370208740e-01,2.393580079078674316e-01,2.798427343368530273e-01,3.341049253940582275e-01,7.209783196449279785e-01,2.203019142150878906e+00
2.353839278221130371e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.695479094982147217e-01,2.984167635440826416e-01,7.138021588325500488e-01,-2.320788800716400146e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.044896125793457031e-01,3.481643795967102051e-01,2.565390765666961670e-01,6.848798990249633789e-01,2.385275125503540039e+00
4.281979850219552850e-18,1.000000000000000000e+00,1.037651449441909790e-01,3.516889512538909912e-01,3.489766120910644531e-01,6.815260052680969238e-01,9.803235530853271484e-02
0.000000000000000000e+00,2.187493741512298584e-01,3.470003008842468262e-01,3.126670420169830322e-01,2.646662592887878418e-01,6.590973138809204102e-01,2.424251079559326172e+00
2.884379625320434570e-01,1.413826793432235718e-01,2.046828120946884155e-01,3.450791537761688232e-01,3.103650808334350586e-01,6.414316296577453613e-01,2.914201259613037109e+00
0.000000000000000000e+00,1.821622103452682495e-01,2.653414905071258545e-01,5.786545202136039734e-02,3.093282282352447510e-01,6.157507300376892090e-01,1.539890170097351074e+00
1.529480814933776855e-01,2.071139812469482422e-01,2.534913718700408936e-01,3.098401427268981934e-01,3.158327043056488037e-01,5.790944099426269531e-01,2.741993188858032227e+00
1.000000000000000000e+00,1.791362762451171875e-01,2.417974621057510376e-01,3.484753966331481934e-01,3.026711046695709229e-01,5.532664656639099121e-01,3.359962999820709229e-01
2.678307592868804932e-01,2.049680352210998535e-01,1.000000000000000000e+00,3.125925958156585693e-01,3.098493516445159912e-01,5.879571437835693359e-01,1.313285589218139648e+00
2.615387141704559326e-01,1.738037914037704468e-01,3.541340231895446777e-01,3.064101934432983398e-01,3.038617372512817383e-01,5.962852835655212402e-01,3.190756797790527344e+00
2.755333185195922852e-01,1.024882644414901733e-01,4.113923013210296631e-01,3.227029442787170410e-01,2.830569446086883545e-01,6.166408061981201172e-01,3.111881017684936523e+00
2.779182791709899902e-01,1.785787642002105713e-01,4.084340035915374756e-01,2.914950549602508545e-01,3.221641182899475098e-01,5.972914099693298340e-01,3.046969413757324219e+00
2.246617972850799561e-01,3.709604740142822266e-01,8.408445119857788086e-01,1.043839827179908752e-01,4.749961197376251221e-02,5.590984821319580078e-01,5.836360454559326172e-01
1.253851950168609619e-01,4.463894665241241455e-01,5.813574790954589844e-01,3.540815114974975586e-01,2.927818298339843750e-01,5.675680637359619141e-01,1.996103763580322266e+00
3.305997848510742188e-01,1.883487999439239502e-01,3.686675131320953369e-01,3.179558813571929932e-01,2.874755263328552246e-01,5.329802036285400391e-01,2.648376703262329102e+00
7.656893879175186157e-02,8.154953271150588989e-02,6.920300126075744629e-01,2.847732603549957275e-01,3.529685139656066895e-01,5.635896921157836914e-01,2.381343364715576172e+00
2.177111059427261353e-01,8.255986124277114868e-02,8.949930965900421143e-02,1.391847431659698486e-01,4.716158509254455566e-01,5.194405913352966309e-01,1.127450227737426758e+00
1.050639897584915161e-01,2.346767857670783997e-02,7.026847004890441895e-01,9.225457906723022461e-02,3.994266092777252197e-01,5.570542812347412109e-01,1.553117036819458008e+00
5.088539123535156250e-01,1.739414292387664318e-03,3.611478507518768311e-01,9.033509343862533569e-02,3.307561874389648438e-01,5.639618635177612305e-01,1.496106743812561035e+00
1.450037062168121338e-01,1.886395923793315887e-02,6.859143376350402832e-01,3.447187542915344238e-01,1.787813603878021240e-01,5.457311272621154785e-01,1.712779641151428223e+00
7.373591065406799316e-01,9.882765263319015503e-02,6.951075196266174316e-01,6.144660338759422302e-02,8.615030050277709961e-01,4.995850622653961182e-01,-1.971377059817314148e-02
