evaluation,mape
2.000000000000000000e+00,9.635369851296761157e-01
1.000000000000000000e+01,4.143730478831803565e-01
2.000000000000000000e+01,1.844210806904704736e-01
3.000000000000000000e+01,9.101607729594674012e-02
4.000000000000000000e+01,9.028753994334758060e-02
5.000000000000000000e+01,7.755093197002085881e-02
6.000000000000000000e+01,7.466896534169474575e-02
7.000000000000000000e+01,7.924777041123171051e-02
8.000000000000000000e+01,7.372332539079827496e-02
9.000000000000000000e+01,7.554305762511445699e-02
1.000000000000000000e+02,7.497645565412232316e-02
