evaluation,mape
2.000000000000000000e+00,6.154696710446748709e-01
1.000000000000000000e+01,5.761452404706188801e-01
2.000000000000000000e+01,1.783659184803381148e-01
3.000000000000000000e+01,1.568508649703682367e-01
4.000000000000000000e+01,1.643727712334669688e-01
5.000000000000000000e+01,1.627394161877639134e-01
6.000000000000000000e+01,2.072161592677457254e-01
7.000000000000000000e+01,1.566643082752311178e-01
8.000000000000000000e+01,1.021346221568874002e-01
9.000000000000000000e+01,7.191772764587256450e-02
1.000000000000000000e+02,6.725155133496080184e-02
