evaluation,mape
2.000000000000000000e+00,8.721140851348218037e-01
1.000000000000000000e+01,8.451333482246721207e-01
2.000000000000000000e+01,8.571730406286839354e-01
3.000000000000000000e+01,5.703635830789258732e-01
4.000000000000000000e+01,7.623480328541125672e-01
5.000000000000000000e+01,6.766404686515837819e-01
6.000000000000000000e+01,2.779832770550891841e-01
7.000000000000000000e+01,2.842744018352956759e-01
8.000000000000000000e+01,2.613864240088566993e-01
9.000000000000000000e+01,2.265483973029510656e-01
1.000000000000000000e+02,9.435605237531237421e-02
