evaluation,mape
2.000000000000000000e+00,9.867148415910727000e-01
1.000000000000000000e+01,9.414160199514631788e-01
2.000000000000000000e+01,4.802021104764732096e-01
3.000000000000000000e+01,1.897806671856009653e-01
4.000000000000000000e+01,5.882442486589165020e-02
5.000000000000000000e+01,7.904685077138473570e-02
6.000000000000000000e+01,4.189313303937096389e-02
7.000000000000000000e+01,2.320028292824635741e-02
8.000000000000000000e+01,1.936495434861508491e-02
9.000000000000000000e+01,1.483922739740182670e-02
1.000000000000000000e+02,1.336965403795048295e-02
