evaluation,mape
2.000000000000000000e+00,1.005525494395142161e+00
1.000000000000000000e+01,3.513369423700342664e-01
2.000000000000000000e+01,1.647249641010537224e-01
3.000000000000000000e+01,8.134646359163183460e-02
4.000000000000000000e+01,8.908533326885575976e-02
5.000000000000000000e+01,1.054003884490114923e-01
6.000000000000000000e+01,1.078348089293389711e-01
7.000000000000000000e+01,1.066571277354716879e-01
8.000000000000000000e+01,1.096220144716680556e-01
9.000000000000000000e+01,1.068302871620486760e-01
1.000000000000000000e+02,1.075420232666674109e-01
