evaluation,mae
2.000000000000000000e+00,2.535127681121230214e+00
1.000000000000000000e+01,2.347896825671195842e+00
2.000000000000000000e+01,2.236402430534362828e+00
3.000000000000000000e+01,1.125009450912475506e+00
4.000000000000000000e+01,1.205183813571929941e+00
5.000000000000000000e+01,1.167018539905548158e+00
6.000000000000000000e+01,1.159747247695922745e+00
7.000000000000000000e+01,1.098880617618560818e+00
8.000000000000000000e+01,1.093336558341980069e+00
9.000000000000000000e+01,1.100712778568267769e+00
1.000000000000000000e+02,1.093603701591491673e+00
