controllable,controllable,controllable,controllable,controllable,dynamic,output
4.020966291427612305e-01,8.667237162590026855e-01,5.589408278465270996e-01,5.607113838195800781e-01,2.904390394687652588e-01,2.817839518559679957e-01,-1.448513507843017578e+00
1.975891590118408203e-01,1.490211933851242065e-01,4.820455908775329590e-01,2.729488313198089600e-01,3.132849633693695068e-01,5.355333500571701766e-01,-2.959113121032714844e+00
2.002216279506683350e-01,1.493998467922210693e-01,4.782345294952392578e-01,2.745090425014495850e-01,3.122461438179016113e-01,6.119109026448781297e-01,-3.269411325454711914e+00
4.029383063316345215e-01,8.720203042030334473e-01,5.860806703567504883e-01,5.651227831840515137e-01,2.806373536586761475e-01,2.560373980666899585e-01,-1.688028931617736816e+00
4.045924842357635498e-01,8.820132613182067871e-01,8.161985874176025391e-01,5.736142396926879883e-01,1.651176065206527710e-01,9.658143074458744315e-02,-3.056499242782592773e+00
2.058379501104354858e-01,1.611351817846298218e-01,4.950008690357208252e-01,2.775150239467620850e-01,3.086861073970794678e-01,8.437009617550421670e-01,-2.540780544281005859e+00
2.041527926921844482e-01,1.525805741548538208e-01,4.781402349472045898e-01,2.766494452953338623e-01,3.104800581932067871e-01,7.450328908340216882e-01,-3.129538774490356445e+00
1.913708448410034180e-01,1.516406536102294922e-01,4.944621920585632324e-01,2.684786021709442139e-01,3.163180351257324219e-01,3.414603006285225062e-01,-1.523509025573730469e+00
1.953594088554382324e-01,1.492012590169906616e-01,4.859402775764465332e-01,2.715208828449249268e-01,3.142049908638000488e-01,4.721824614494831707e-01,-2.541842222213745117e+00
4.046670794486999512e-01,8.825500011444091797e-01,8.537524342536926270e-01,5.740817189216613770e-01,1.310578286647796631e-01,8.890246505413666733e-03,-3.164276123046875000e+00
2.046917974948883057e-01,1.537889242172241211e-01,4.799651801586151123e-01,2.769275307655334473e-01,3.101356327533721924e-01,7.685808429807121644e-01,-3.017971515655517578e+00
2.054198980331420898e-01,1.566875874996185303e-01,4.854292869567871094e-01,2.773005068302154541e-01,3.094854056835174561e-01,8.076267978081745902e-01,-2.789098739624023438e+00
4.042633175849914551e-01,8.799530863761901855e-01,7.113996148109436035e-01,5.718399882316589355e-01,2.261697500944137573e-01,1.724892037020838154e-01,-2.500588417053222656e+00
2.135317772626876831e-01,3.056868612766265869e-01,7.357192635536193848e-01,2.814489901065826416e-01,2.661278843879699707e-01,9.216349133573995545e-01,-1.998304247856140137e+00
2.025839984416961670e-01,1.506242454051971436e-01,4.765799343585968018e-01,2.758193612098693848e-01,3.112660348415374756e-01,6.868268253511713439e-01,-3.299896955490112305e+00
2.019191831350326538e-01,1.501454114913940430e-01,4.767497181892395020e-01,2.754579782485961914e-01,3.115549087524414062e-01,6.646934684068880328e-01,-3.320953845977783203e+00
1.926521658897399902e-01,1.502556949853897095e-01,4.913128018379211426e-01,2.695789933204650879e-01,3.154990971088409424e-01,3.899314692667872340e-01,-1.900040984153747559e+00
2.183284759521484375e-01,3.468059003353118896e-01,7.802839279174804688e-01,2.838146388530731201e-01,2.370719760656356812e-01,9.679938854587594177e-01,-1.826781630516052246e+00
4.045185744762420654e-01,8.814958333969116211e-01,7.839146852493286133e-01,5.731627345085144043e-01,1.874109655618667603e-01,1.278619740932437909e-01,-2.867494821548461914e+00
1.963885128498077393e-01,1.490626037120819092e-01,4.840893149375915527e-01,2.721939384937286377e-01,3.137715756893157959e-01,5.015065158448264171e-01,-2.748511552810668945e+00
1.996133923530578613e-01,1.492454558610916138e-01,4.790013432502746582e-01,2.741589844226837158e-01,3.124871253967285156e-01,5.938273336020851723e-01,-3.219561576843261719e+00
4.046450853347778320e-01,8.823869228363037109e-01,8.419407010078430176e-01,5.739386081695556641e-01,1.429886817932128906e-01,5.048397936629420157e-02,-3.196760892868041992e+00
2.056470364332199097e-01,1.780030727386474609e-01,5.317389369010925293e-01,2.774417996406555176e-01,3.059881031513214111e-01,8.954570342424217344e-01,-2.152105093002319336e+00
4.039649069309234619e-01,8.782103061676025391e-01,6.617156863212585449e-01,5.703529119491577148e-01,2.490110993385314941e-01,2.010125558192501494e-01,-2.229203462600708008e+00
1.934204399585723877e-01,1.498090475797653198e-01,4.896967411041259766e-01,2.701661884784698486e-01,3.150981664657592773e-01,4.145717451622023542e-01,-2.096226453781127930e+00
