evaluation,mae
2.000000000000000000e+00,2.452060028612613518e+00
1.000000000000000000e+01,1.881752518415451103e+00
2.000000000000000000e+01,1.451749515533447221e+00
3.000000000000000000e+01,1.386633477210998500e+00
4.000000000000000000e+01,1.367626360654830897e+00
5.000000000000000000e+01,1.231722759008407664e+00
6.000000000000000000e+01,1.161752111911773744e+00
7.000000000000000000e+01,1.148968451023101744e+00
8.000000000000000000e+01,1.149810581207275417e+00
9.000000000000000000e+01,1.059778273105621338e+00
1.000000000000000000e+02,1.058729155063629079e+00
