evaluation,mae
2.000000000000000000e+00,2.409471971392631584e+00
1.000000000000000000e+01,2.414412345290184003e+00
2.000000000000000000e+01,2.436747930049896205e+00
3.000000000000000000e+01,1.790430306196212795e+00
4.000000000000000000e+01,1.556147916316986013e+00
5.000000000000000000e+01,1.525510866641998309e+00
6.000000000000000000e+01,1.241713972091674778e+00
7.000000000000000000e+01,1.223488520383834821e+00
8.000000000000000000e+01,1.273300623893737882e+00
9.000000000000000000e+01,8.636686539649963690e-01
1.000000000000000000e+02,7.862184667587279741e-01
