evaluation,mae
2.000000000000000000e+00,2.541801487505435997e+00
1.000000000000000000e+01,2.436779605448245789e+00
2.000000000000000000e+01,2.422177515029907191e+00
3.000000000000000000e+01,2.192224199771881210e+00
4.000000000000000000e+01,2.228269883394241369e+00
5.000000000000000000e+01,2.204259390830993759e+00
6.000000000000000000e+01,1.171045069694518936e+00
7.000000000000000000e+01,1.258566365242004492e+00
8.000000000000000000e+01,1.213239140510559144e+00
9.000000000000000000e+01,1.177603890895843497e+00
1.000000000000000000e+02,1.155572736263275058e+00
