evaluation,mae
2.000000000000000000e+00,2.342995551824569755e+00
1.000000000000000000e+01,2.148527191877365183e+00
2.000000000000000000e+01,1.608316636085510343e+00
3.000000000000000000e+01,2.190835214257240260e+00
4.000000000000000000e+01,1.806394277811050442e+00
5.000000000000000000e+01,1.837574429512023988e+00
6.000000000000000000e+01,1.839180032014846811e+00
7.000000000000000000e+01,1.695898261070251545e+00
8.000000000000000000e+01,1.540953814983367920e+00
9.000000000000000000e+01,1.273805465698242267e+00
1.000000000000000000e+02,6.228964209556580034e-01
