evaluation,mae
2.000000000000000000e+00,2.482270730584859919e+00
1.000000000000000000e+01,1.707415425777435214e+00
2.000000000000000000e+01,1.893406419754028347e+00
3.000000000000000000e+01,1.480785671472549359e+00
4.000000000000000000e+01,1.076746885776519669e+00
5.000000000000000000e+01,8.062068557739258123e-01
6.000000000000000000e+01,7.954404330253601607e-01
7.000000000000000000e+01,4.441329669952392423e-01
8.000000000000000000e+01,3.334531688690185458e-01
9.000000000000000000e+01,3.174640750885009965e-01
1.000000000000000000e+02,4.029545807838439964e-01
