evaluation,mae
2.000000000000000000e+00,2.090295875072479159e+00
1.000000000000000000e+01,1.410438008308410707e+00
2.000000000000000000e+01,2.267618168592453021e+00
3.000000000000000000e+01,7.536803531646728560e-01
4.000000000000000000e+01,1.321752140522003183e+00
5.000000000000000000e+01,1.340479142665863099e+00
6.000000000000000000e+01,1.198411560058593839e+00
7.000000000000000000e+01,9.697228217124939098e-01
8.000000000000000000e+01,9.060254192352295011e-01
9.000000000000000000e+01,4.327105951309204168e-01
1.000000000000000000e+02,2.475514936447143488e-01
