evaluation,mae
2.000000000000000000e+00,1.817213692665100133e+00
1.000000000000000000e+01,2.302474631071090627e+00
2.000000000000000000e+01,2.331975394487380893e+00
3.000000000000000000e+01,2.003336334228515536e+00
4.000000000000000000e+01,1.469683604240417552e+00
5.000000000000000000e+01,1.010519456863403276e+00
6.000000000000000000e+01,6.691762733459473145e-01
7.000000000000000000e+01,5.589842748641967729e-01
8.000000000000000000e+01,4.960167074203491455e-01
9.000000000000000000e+01,4.607201433181762895e-01
1.000000000000000000e+02,4.954410171508789040e-01
