controllable,controllable,controllable,controllable,controllable,dynamic,output
4.295027058561068367e-01,7.215511403752113972e-01,5.866667572497920036e-01,5.669406885718906164e-01,4.589213220658650005e-02,6.003699530747810265e-01,1.764130161121929830e-01
4.410763382911682129e-01,2.305147498846054077e-01,2.207743674516677856e-01,1.164919603615999222e-02,7.203576564788818359e-01,1.000000000000000000e+00,3.922722116112709045e-02
4.917558729648590088e-01,8.177942633628845215e-01,7.766981720924377441e-01,6.186053156852722168e-01,1.045519933104515076e-01,2.161160856485366821e-01,1.724361419677734375e+00
4.883570373058319092e-01,6.528270244598388672e-01,8.105056285858154297e-01,9.124826788902282715e-01,6.722981333732604980e-01,0.000000000000000000e+00,5.630014538764953613e-01
5.308037400245666504e-01,1.254182755947113037e-01,4.649434983730316162e-01,2.382085472345352173e-01,1.746165752410888672e-01,0.000000000000000000e+00,6.014653295278549194e-02
4.928864538669586182e-01,8.538543581962585449e-01,7.702318429946899414e-01,3.060762882232666016e-01,9.489253759384155273e-01,5.168524384498596191e-01,7.247800379991531372e-02
2.333282977342605591e-01,8.779807090759277344e-01,7.761242985725402832e-01,4.211112558841705322e-01,1.163820177316665649e-01,2.401070445775985718e-01,9.113993048667907715e-01
1.000000000000000000e+00,5.572788715362548828e-01,7.800673842430114746e-01,1.000000000000000000e+00,5.374395474791526794e-02,0.000000000000000000e+00,5.441733519546687603e-04
6.724298000335693359e-01,8.102654218673706055e-01,8.094707131385803223e-01,5.550805926322937012e-01,6.287279129028320312e-01,0.000000000000000000e+00,8.625338673591613770e-01
4.896534085273742676e-01,8.153707385063171387e-01,7.822334170341491699e-01,6.659195423126220703e-01,0.000000000000000000e+00,9.594218730926513672e-01,2.145762592554092407e-01
5.856210589408874512e-01,8.519576191902160645e-01,7.953378558158874512e-01,6.769602298736572266e-01,1.684920280240476131e-03,2.202562689781188965e-01,1.030858397483825684e+00
2.903819978237152100e-01,7.656140327453613281e-01,7.556554675102233887e-01,5.643533468246459961e-01,1.955915838479995728e-01,2.148928344249725342e-01,1.530622720718383789e+00
1.514527946710586548e-01,9.524067640304565430e-01,0.000000000000000000e+00,2.977927029132843018e-02,2.591009736061096191e-01,0.000000000000000000e+00,5.373313650488853455e-02
0.000000000000000000e+00,7.774188518524169922e-01,5.764984488487243652e-01,6.989722251892089844e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.525441259145736694e-01
4.575374424457550049e-01,8.137190341949462891e-01,7.690742015838623047e-01,5.923222303390502930e-01,1.258225440979003906e-01,0.000000000000000000e+00,2.870384216308593750e+00
1.426908001303672791e-02,3.760589659214019775e-01,6.855151057243347168e-01,9.378734230995178223e-01,2.529996633529663086e-01,8.392455577850341797e-01,4.933940768241882324e-01
6.699130535125732422e-01,7.513127326965332031e-01,7.204716205596923828e-01,5.073239803314208984e-01,2.243847399950027466e-02,4.582399427890777588e-01,1.167221814393997192e-01
7.252439856529235840e-01,9.760095477104187012e-01,7.500445842742919922e-01,8.054144382476806641e-01,4.089543968439102173e-02,4.241763949394226074e-01,3.961674869060516357e-02
4.417794644832611084e-01,7.600954920053482056e-02,8.628559112548828125e-01,1.693022400140762329e-01,3.373952507972717285e-01,3.091348111629486084e-01,5.415335893630981445e-01
9.367496520280838013e-02,6.369040012359619141e-01,5.562998652458190918e-01,7.475870251655578613e-01,9.478945732116699219e-01,9.956681728363037109e-01,2.071096189320087433e-02
9.995115995407104492e-01,5.492473393678665161e-02,3.724077716469764709e-03,7.355427742004394531e-02,5.495402812957763672e-01,5.216856002807617188e-01,7.924798876047134399e-02
4.690599441528320312e-01,1.000000000000000000e+00,7.087912559509277344e-01,0.000000000000000000e+00,2.634632587432861328e-01,2.000954300165176392e-01,8.478012681007385254e-02
2.699856758117675781e-01,3.580755889415740967e-01,8.752860426902770996e-01,7.033866643905639648e-01,4.330041110515594482e-01,4.463894367218017578e-01,1.911612302064895630e-01
5.915164947509765625e-01,7.941210269927978516e-02,9.555605053901672363e-01,1.333872135728597641e-02,6.667990982532501221e-02,1.000000000000000000e+00,3.731554746627807617e-01
4.984867200255393982e-02,4.282349646091461182e-01,5.516270920634269714e-02,9.211118817329406738e-01,2.161649763584136963e-01,1.000000000000000000e+00,1.156398467719554901e-02
3.173001343384385109e-03,3.454599902033805847e-02,8.335495591163635254e-01,2.616830356419086456e-02,7.206580787897109985e-02,6.816332936286926270e-01,4.754137694835662842e-01
3.075704872608184814e-01,1.036928072571754456e-01,7.567515969276428223e-01,8.395442366600036621e-01,3.802180662751197815e-02,3.512861430644989014e-01,2.560099214315414429e-02
4.212913513183593750e-01,8.418868184089660645e-01,7.831986546516418457e-01,5.842212438583374023e-01,3.199641406536102295e-02,0.000000000000000000e+00,3.074914932250976562e+00
3.953185677528381348e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.936152338981628418e-01,1.000000000000000000e+00,1.916042417287826538e-01,1.823339104652404785e+00
4.067584574222564697e-01,4.121043980121612549e-01,1.672336310148239136e-01,5.029814839363098145e-01,1.335016451776027679e-03,2.203197181224822998e-01,3.723652362823486328e-01
2.108318954706192017e-01,8.837077617645263672e-01,2.130198329687118530e-01,9.155279994010925293e-01,5.035362243652343750e-01,3.684988319873809814e-01,1.131745129823684692e-01
4.149898588657379150e-01,8.594143390655517578e-01,1.000000000000000000e+00,5.330263972282409668e-01,0.000000000000000000e+00,9.017468988895416260e-02,3.005976915359497070e+00
