evaluation,mae
2.000000000000000000e+00,2.569365338608622373e+00
1.000000000000000000e+01,2.481047840714454722e+00
2.000000000000000000e+01,1.926510635614395062e+00
3.000000000000000000e+01,2.073388336896896167e+00
4.000000000000000000e+01,1.272978363037109428e+00
5.000000000000000000e+01,1.144884495735168484e+00
6.000000000000000000e+01,1.184076380729675249e+00
7.000000000000000000e+01,1.312468273639678884e+00
8.000000000000000000e+01,1.183431491851806738e+00
9.000000000000000000e+01,9.542025017738342552e-01
1.000000000000000000e+02,6.319064998626708896e-01
