evaluation,mae
2.000000000000000000e+00,2.318503638505935882e+00
1.000000000000000000e+01,1.921315553188323921e+00
2.000000000000000000e+01,2.010302164554595983e+00
3.000000000000000000e+01,1.732595466375350890e+00
4.000000000000000000e+01,1.456525638103485010e+00
5.000000000000000000e+01,1.415558744668960589e+00
6.000000000000000000e+01,1.179859604835510334e+00
7.000000000000000000e+01,1.167615423202514657e+00
8.000000000000000000e+01,1.202037749290466362e+00
9.000000000000000000e+01,1.200927780866622996e+00
1.000000000000000000e+02,1.194949738979339537e+00
