evaluation,mae
2.000000000000000000e+00,2.445165681540966141e+00
1.000000000000000000e+01,2.300887024998664820e+00
2.000000000000000000e+01,5.342120742797851207e-01
3.000000000000000000e+01,1.737038128376007018e+00
4.000000000000000000e+01,1.334528012275695730e+00
5.000000000000000000e+01,1.023913671970367423e+00
6.000000000000000000e+01,1.010973000526428134e+00
7.000000000000000000e+01,1.054041428565978933e+00
8.000000000000000000e+01,1.055203087329864564e+00
9.000000000000000000e+01,1.075302665233611954e+00
1.000000000000000000e+02,1.073301191329956161e+00
