evaluation,mae
2.000000000000000000e+00,1.887891108989715683e+00
1.000000000000000000e+01,1.821230537891388002e+00
2.000000000000000000e+01,2.032374303936958171e+00
3.000000000000000000e+01,1.703687285184860123e+00
4.000000000000000000e+01,1.684657506942748961e+00
5.000000000000000000e+01,1.505276226997375399e+00
6.000000000000000000e+01,1.468428187370300231e+00
7.000000000000000000e+01,1.169557783603668133e+00
8.000000000000000000e+01,1.146172988414764449e+00
9.000000000000000000e+01,9.852324199676513183e-01
1.000000000000000000e+02,1.068088388442993253e+00
