evaluation,mae
2.000000000000000000e+00,2.415350427329540306e+00
1.000000000000000000e+01,2.454115746915340512e+00
2.000000000000000000e+01,2.431916873157024206e+00
3.000000000000000000e+01,2.163952623605728043e+00
4.000000000000000000e+01,1.905924638509750357e+00
5.000000000000000000e+01,1.774168665409088241e+00
6.000000000000000000e+01,1.673257280588150042e+00
7.000000000000000000e+01,1.474333256483078003e+00
8.000000000000000000e+01,1.408000087738037198e+00
9.000000000000000000e+01,1.415240658521652151e+00
1.000000000000000000e+02,1.425877914428711035e+00
