evaluation,mae
2.000000000000000000e+00,2.534836620315909173e+00
1.000000000000000000e+01,2.515485752522945262e+00
2.000000000000000000e+01,1.994630491733551114e+00
3.000000000000000000e+01,1.816285074949264500e+00
4.000000000000000000e+01,1.287972681522369323e+00
5.000000000000000000e+01,1.119230068922042909e+00
6.000000000000000000e+01,1.108014934062957701e+00
7.000000000000000000e+01,8.881405425071716708e-01
8.000000000000000000e+01,5.643190908432006436e-01
9.000000000000000000e+01,2.916836309432983554e-01
1.000000000000000000e+02,1.909783458709716775e-01
