evaluation,mae
2.000000000000000000e+00,2.297819266915321457e+00
1.000000000000000000e+01,2.307995777726173259e+00
2.000000000000000000e+01,2.364977346658706736e+00
3.000000000000000000e+01,2.113258861899375951e+00
4.000000000000000000e+01,1.688274919986724854e+00
5.000000000000000000e+01,1.552455841302871731e+00
6.000000000000000000e+01,1.566286827325821029e+00
7.000000000000000000e+01,1.136459473371505657e+00
8.000000000000000000e+01,5.309987545013428178e-01
9.000000000000000000e+01,4.268888950347900502e-01
1.000000000000000000e+02,5.310213232040404963e-01
