evaluation,mae
2.000000000000000000e+00,2.796267313659191345e+00
1.000000000000000000e+01,2.140783941745758145e+00
2.000000000000000000e+01,2.163510825634002543e+00
3.000000000000000000e+01,1.524738874435424885e+00
4.000000000000000000e+01,8.279714107513427290e-01
5.000000000000000000e+01,1.064677047729492149e-01
6.000000000000000000e+01,1.283147144317627053e-01
7.000000000000000000e+01,8.210769653320312833e-02
8.000000000000000000e+01,9.155316829681396651e-02
9.000000000000000000e+01,5.469683170318603849e-02
1.000000000000000000e+02,2.202515602111816337e-02
