evaluation,mae
2.000000000000000000e+00,2.991876828819513445e+00
1.000000000000000000e+01,1.680633625984191859e+00
2.000000000000000000e+01,5.658111667633056729e-01
3.000000000000000000e+01,9.801401138305664007e-02
4.000000000000000000e+01,2.149731636047363253e-02
5.000000000000000000e+01,2.441310882568359375e-02
6.000000000000000000e+01,1.012109756469726542e-02
7.000000000000000000e+01,9.986352920532227256e-03
8.000000000000000000e+01,1.498783111572265549e-02
9.000000000000000000e+01,2.075554847717285198e-02
1.000000000000000000e+02,1.709302902221679701e-02
