evaluation,mae
2.000000000000000000e+00,2.711118587255477941e+00
1.000000000000000000e+01,2.369013898372650306e+00
2.000000000000000000e+01,1.979114477634429825e+00
3.000000000000000000e+01,7.841264438629150790e-01
4.000000000000000000e+01,4.811387920379638916e-01
5.000000000000000000e+01,1.888314247131347712e-01
6.000000000000000000e+01,9.871107101440429465e-02
7.000000000000000000e+01,2.510299682617187639e-02
8.000000000000000000e+01,1.740586280822753809e-02
9.000000000000000000e+01,1.762798309326171764e-02
1.000000000000000000e+02,1.826195716857910087e-02
