evaluation,mae
2.000000000000000000e+00,1.583598550558090290e+00
1.000000000000000000e+01,1.435630222558975211e+00
2.000000000000000000e+01,1.121963214874267534e+00
3.000000000000000000e+01,3.696415662765503152e-01
4.000000000000000000e+01,4.976559114456176602e-01
5.000000000000000000e+01,4.530177950859070046e-01
6.000000000000000000e+01,4.360137128829956188e-01
7.000000000000000000e+01,4.409732842445373557e-01
8.000000000000000000e+01,4.191466426849365101e-01
9.000000000000000000e+01,4.172175216674804954e-01
1.000000000000000000e+02,3.871759533882140891e-01
