evaluation,mae
2.000000000000000000e+00,2.603643768429756200e+00
1.000000000000000000e+01,2.409375544786453105e+00
2.000000000000000000e+01,1.456567177772521982e+00
3.000000000000000000e+01,3.950536346435546964e-01
4.000000000000000000e+01,9.659221649169921764e-02
5.000000000000000000e+01,1.732820987701416127e-01
6.000000000000000000e+01,1.476512527465820290e-01
7.000000000000000000e+01,1.614485168457031328e-01
8.000000000000000000e+01,1.311926364898681752e-01
9.000000000000000000e+01,1.287984085083007935e-01
1.000000000000000000e+02,9.984519958496093639e-02
