controllable,controllable,controllable,controllable,controllable,dynamic,output
5.053035877370142259e-01,2.666655202159822213e-01,9.670346580668278680e-01,3.716942701915425529e-01,8.510612535383618171e-01,4.612089591555799117e-01,1.945858937470550457e-02
3.166271746158599854e-01,7.716757655143737793e-01,9.560453891754150391e-01,2.972006499767303467e-01,3.604821860790252686e-01,4.376595914363861084e-01,3.790379762649536133e-01
2.605767250061035156e-01,6.305840611457824707e-01,9.882873892784118652e-01,3.931446373462677002e-01,4.973899126052856445e-01,4.665354788303375244e-01,3.265383243560791016e-01
2.853298783302307129e-01,1.000000000000000000e+00,9.352850914001464844e-01,2.225425094366073608e-01,1.280739754438400269e-01,4.545495510101318359e-01,1.165690198540687561e-01
3.169251382350921631e-01,9.353872537612915039e-01,5.742494463920593262e-01,1.772939711809158325e-01,9.653360247611999512e-01,4.509678781032562256e-01,1.297968029975891113e-01
2.588739693164825439e-01,4.969774186611175537e-01,4.512041211128234863e-01,8.455725312232971191e-01,3.583818078041076660e-01,4.017393589019775391e-01,1.206786409020423889e-01
4.572471976280212402e-01,8.914306163787841797e-01,5.663503408432006836e-01,4.179959595203399658e-01,5.322589278221130371e-01,4.318661391735076904e-01,3.754371106624603271e-01
9.424517154693603516e-01,5.835541058331727982e-03,3.255177661776542664e-02,5.096309259533882141e-02,8.045118451118469238e-01,4.401279985904693604e-01,-3.585327044129371643e-02
3.908149600028991699e-01,7.833184599876403809e-01,9.686806797981262207e-01,3.917066752910614014e-01,1.630656719207763672e-01,4.822225272655487061e-01,2.895442843437194824e-01
0.000000000000000000e+00,8.058151602745056152e-01,0.000000000000000000e+00,5.112687349319458008e-01,1.000000000000000000e+00,4.819088280200958252e-01,6.105290725827217102e-03
7.220471501350402832e-01,8.077880144119262695e-01,9.841223359107971191e-01,3.927525281906127930e-01,5.055853724479675293e-01,5.013263821601867676e-01,7.253895699977874756e-02
2.926088497042655945e-02,4.325015842914581299e-01,5.851079225540161133e-01,1.113928202539682388e-02,2.297223359346389771e-01,5.248448848724365234e-01,1.069784283638000488e+00
0.000000000000000000e+00,2.979282736778259277e-01,5.249239802360534668e-01,0.000000000000000000e+00,1.555097401142120361e-01,5.524526238441467285e-01,1.022494673728942871e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.254210293292999268e-01,5.930784940719604492e-01,4.593283310532569885e-02
0.000000000000000000e+00,4.146437048912048340e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.179157495498657227e-01,1.864650398492813110e-01
0.000000000000000000e+00,2.570565640926361084e-01,6.079002022743225098e-01,4.977844655513763428e-02,2.825241684913635254e-01,6.356779932975769043e-01,1.719068408012390137e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.105867624282836914e-01,4.115322828292846680e-01,0.000000000000000000e+00,6.417390704154968262e-01,5.096600055694580078e-01
0.000000000000000000e+00,2.745123803615570068e-01,6.282183527946472168e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.749621629714965820e-01,6.505766510963439941e-01
0.000000000000000000e+00,2.527001500129699707e-01,6.276946067810058594e-01,0.000000000000000000e+00,2.018267363309860229e-01,6.843870282173156738e-01,1.264580249786376953e+00
7.251273393630981445e-01,1.779388487339019775e-01,6.080437898635864258e-01,7.893689721822738647e-02,3.673580884933471680e-01,6.818422675132751465e-01,8.365701436996459961e-01
0.000000000000000000e+00,2.642059326171875000e-01,6.228404641151428223e-01,1.715066581964492798e-01,3.779511451721191406e-01,6.402021050453186035e-01,2.170387983322143555e+00
0.000000000000000000e+00,2.368864715099334717e-01,6.113111376762390137e-01,2.358521819114685059e-01,4.706888198852539062e-01,6.762986183166503906e-01,1.873634457588195801e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.460432410240173340e-01,0.000000000000000000e+00,4.407592713832855225e-01,6.281282901763916016e-01,1.169977068901062012e+00
0.000000000000000000e+00,1.997757852077484131e-01,6.233268976211547852e-01,1.549261659383773804e-01,3.276801109313964844e-01,6.576544046401977539e-01,2.333093643188476562e+00
0.000000000000000000e+00,1.048184037208557129e-01,6.230441927909851074e-01,1.520989388227462769e-01,1.630062162876129150e-01,6.958353519439697266e-01,1.692971706390380859e+00
0.000000000000000000e+00,1.536057591438293457e-01,5.857104659080505371e-01,1.790356785058975220e-01,3.408693969249725342e-01,6.654816865921020508e-01,2.501708269119262695e+00
0.000000000000000000e+00,9.704718738794326782e-02,3.757480680942535400e-01,2.189674377441406250e-01,3.366287946701049805e-01,6.363382339477539062e-01,2.630415439605712891e+00
0.000000000000000000e+00,5.547983571887016296e-02,9.569107890129089355e-01,2.500470280647277832e-01,3.373382985591888428e-01,6.007379293441772461e-01,1.303083896636962891e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.584842920303344727e-01,2.448919415473937988e-01,3.170657753944396973e-01,5.949359536170959473e-01,2.517573595046997070e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.251158535480499268e-01,2.191167026758193970e-01,3.233894705772399902e-01,6.388639211654663086e-01,2.505766391754150391e+00
0.000000000000000000e+00,1.405592411756515503e-01,4.542416036128997803e-01,2.355218380689620972e-01,3.291215598583221436e-01,6.699375510215759277e-01,2.799276113510131836e+00
