evaluation,mae
2.000000000000000000e+00,2.585182912349700768e+00
1.000000000000000000e+01,1.014805264472961488e+00
2.000000000000000000e+01,5.971420192718506215e-01
3.000000000000000000e+01,1.413340759277343650e-01
4.000000000000000000e+01,9.573249816894531528e-02
5.000000000000000000e+01,3.573859214782714594e-02
6.000000000000000000e+01,2.937386512756347615e-02
7.000000000000000000e+01,2.659263610839843889e-02
8.000000000000000000e+01,3.290334701538086271e-02
9.000000000000000000e+01,2.930542945861816517e-02
1.000000000000000000e+02,2.864838600158691254e-02
