evaluation,mae
2.000000000000000000e+00,1.539793684482574365e+00
1.000000000000000000e+01,1.162176451683044398e+00
2.000000000000000000e+01,6.889436721801758257e-01
3.000000000000000000e+01,1.781010913848876942e-01
4.000000000000000000e+01,8.491611480712890625e-02
5.000000000000000000e+01,8.264317035675049217e-02
6.000000000000000000e+01,8.275574684143066628e-02
7.000000000000000000e+01,8.711053371429443304e-02
8.000000000000000000e+01,7.780453681945800892e-02
9.000000000000000000e+01,7.861352920532226063e-02
1.000000000000000000e+02,7.835937976837158148e-02
