evaluation,mae
2.000000000000000000e+00,2.781428296118974686e+00
1.000000000000000000e+01,2.737939184606075216e+00
2.000000000000000000e+01,2.674256815314292712e+00
3.000000000000000000e+01,6.056786584854125799e-01
4.000000000000000000e+01,2.049787855148315352e-01
5.000000000000000000e+01,4.736176490783691739e-02
6.000000000000000000e+01,4.284757614135742410e-02
7.000000000000000000e+01,2.869112968444824385e-02
8.000000000000000000e+01,2.080484867095947280e-02
9.000000000000000000e+01,2.084280490875244085e-02
1.000000000000000000e+02,1.380031585693359403e-02
