evaluation,mae
2.000000000000000000e+00,2.886434661895036502e+00
1.000000000000000000e+01,2.671337332725524760e+00
2.000000000000000000e+01,5.431278610229491877e-01
3.000000000000000000e+01,1.645341300964355546e-01
4.000000000000000000e+01,1.267797183990478638e-01
5.000000000000000000e+01,1.508204650878906261e-01
6.000000000000000000e+01,1.570199012756347545e-01
7.000000000000000000e+01,1.438773918151855513e-01
8.000000000000000000e+01,1.023486042022705017e-01
9.000000000000000000e+01,1.048847389221191362e-01
1.000000000000000000e+02,6.033742904663085688e-02
