evaluation,mae
2.000000000000000000e+00,2.562665553092956738e+00
1.000000000000000000e+01,2.423453186154365557e+00
2.000000000000000000e+01,1.115938439369201562e+00
3.000000000000000000e+01,8.444777441024780007e-01
4.000000000000000000e+01,6.782423400878906383e-01
5.000000000000000000e+01,3.078830623626708785e-01
6.000000000000000000e+01,1.759017133712768577e-01
7.000000000000000000e+01,1.255281591415405296e-01
8.000000000000000000e+01,1.335760402679443404e-01
9.000000000000000000e+01,1.388788795471191384e-01
1.000000000000000000e+02,1.995560169219970717e-02
