evaluation,mae
2.000000000000000000e+00,2.581078923549503301e+00
1.000000000000000000e+01,2.539702589809894384e+00
2.000000000000000000e+01,2.337643530964851557e+00
3.000000000000000000e+01,5.836945533752441184e-01
4.000000000000000000e+01,1.163444463014602581e+00
5.000000000000000000e+01,1.244544786810874992e+00
6.000000000000000000e+01,1.239318586587905946e+00
7.000000000000000000e+01,7.459119558334350586e-01
8.000000000000000000e+01,7.452776622772216975e-01
9.000000000000000000e+01,7.657527303695679244e-01
1.000000000000000000e+02,7.940120053291320756e-01
