evaluation,mae
2.000000000000000000e+00,6.372180461883545366e-01
1.000000000000000000e+01,7.856290006637572931e-01
2.000000000000000000e+01,8.991120672225951793e-01
3.000000000000000000e+01,5.225054168701172008e-01
4.000000000000000000e+01,5.900545001029968706e-01
5.000000000000000000e+01,5.065141773223876820e-01
6.000000000000000000e+01,5.715102112293243275e-01
7.000000000000000000e+01,5.802977967262268333e-01
8.000000000000000000e+01,5.191847014427185547e-01
9.000000000000000000e+01,5.175441670417785245e-01
1.000000000000000000e+02,2.048436164855957087e-01
