evaluation,mae
2.000000000000000000e+00,2.815021383166313118e+00
1.000000000000000000e+01,2.856250907480716528e+00
2.000000000000000000e+01,1.332386612892150879e+00
3.000000000000000000e+01,1.335858230590820206e+00
4.000000000000000000e+01,4.218956947326660267e-02
5.000000000000000000e+01,2.435427665710449344e-02
6.000000000000000000e+01,3.050272941589355497e-02
7.000000000000000000e+01,2.762732505798339705e-02
8.000000000000000000e+01,3.197274208068847517e-02
9.000000000000000000e+01,2.512564659118652483e-02
1.000000000000000000e+02,2.289252281188964774e-02
