evaluation,mae
2.000000000000000000e+00,1.626075608730316091e+00
1.000000000000000000e+01,9.028454637527465465e-01
2.000000000000000000e+01,2.544362354278564275e-01
3.000000000000000000e+01,3.593898725509643288e-01
4.000000000000000000e+01,3.792831659317016380e-01
5.000000000000000000e+01,3.710062265396117942e-01
6.000000000000000000e+01,4.040950012207031317e-01
7.000000000000000000e+01,4.201380825042724809e-01
8.000000000000000000e+01,1.908721733093261819e-01
9.000000000000000000e+01,9.413950920104979803e-02
1.000000000000000000e+02,8.476415157318115123e-02
