evaluation,mae
2.000000000000000000e+00,2.053772596865892197e+00
1.000000000000000000e+01,1.460661187171935937e+00
2.000000000000000000e+01,1.324430032968521020e+00
3.000000000000000000e+01,1.782642359733581650e+00
4.000000000000000000e+01,1.865407245159149241e+00
5.000000000000000000e+01,1.004518036842346085e+00
6.000000000000000000e+01,1.162728922367096018e+00
7.000000000000000000e+01,4.459860157966613614e-01
8.000000000000000000e+01,4.284448885917663818e-01
9.000000000000000000e+01,4.268537926673889316e-01
1.000000000000000000e+02,4.173851823806762895e-01
