evaluation,mae
2.000000000000000000e+00,2.709263999760151087e+00
1.000000000000000000e+01,1.515414543151855531e+00
2.000000000000000000e+01,9.601158905029296697e-01
3.000000000000000000e+01,4.071187305450439387e-01
4.000000000000000000e+01,8.027543067932128851e-02
5.000000000000000000e+01,8.719394207000732977e-02
6.000000000000000000e+01,1.193853521347045948e-01
7.000000000000000000e+01,1.341603946685790971e-01
8.000000000000000000e+01,1.409394121170043923e-01
9.000000000000000000e+01,1.623698472976684570e-01
1.000000000000000000e+02,1.765819215774536155e-01
