controllable,controllable,controllable,controllable,controllable,dynamic,output
1.794090399856969054e-01,8.853391979969830183e-01,2.111232097182454970e-01,8.081507850064116871e-01,9.253745478254049583e-01,4.824408127380385158e-01,4.781001216515148866e-02
3.187280297279357910e-01,9.470553994178771973e-01,1.652197837829589844e-01,4.227427840232849121e-01,9.952069520950317383e-01,4.380601942539215088e-01,2.121666818857192993e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.777906835079193115e-01,1.863159239292144775e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.759872257709503174e-01,1.770861214026808739e-03
1.000000000000000000e+00,4.560836600179168449e-19,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.970680177211761475e-01,2.036702260375022888e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.293066501617431641e-01,8.941114647313952446e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.334179401397705078e-01,2.410564012825489044e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.253764390945434570e-01,2.321886457502841949e-02
0.000000000000000000e+00,1.000000000000000000e+00,6.346135449771116193e-18,1.000000000000000000e+00,1.000000000000000000e+00,5.614984035491943359e-01,5.725554074160754681e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.718300342559814453e-01,2.891168184578418732e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.884085297584533691e-01,3.879134892486035824e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.347225308418273926e-01,3.939368203282356262e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.063600182533264160e-01,2.465367782860994339e-03
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.371867060661315918e-01,1.860760530689731240e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.364027261734008789e-01,7.476515747839584947e-05
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.538400053977966309e-01,2.195308357477188110e-02
