evaluation,mae
2.000000000000000000e+00,2.825622769296169068e+00
1.000000000000000000e+01,2.373370015621185214e+00
2.000000000000000000e+01,2.022631545066833514e+00
3.000000000000000000e+01,1.176649284362792924e+00
4.000000000000000000e+01,4.684043741226196489e-01
5.000000000000000000e+01,7.032704353332519531e-02
6.000000000000000000e+01,1.438243865966796868e-02
7.000000000000000000e+01,9.552707672119140417e-03
8.000000000000000000e+01,1.047373771667480490e-02
9.000000000000000000e+01,1.153102874755859361e-02
1.000000000000000000e+02,6.661300659179687604e-03
