evaluation,mae
2.000000000000000000e+00,2.541491570174693848e+00
1.000000000000000000e+01,2.326810651421546972e+00
2.000000000000000000e+01,1.830620629787444997e+00
3.000000000000000000e+01,1.207284934520721498e+00
4.000000000000000000e+01,1.207993335723877015e+00
5.000000000000000000e+01,1.204051847457885849e+00
6.000000000000000000e+01,5.805623245239257546e-01
7.000000000000000000e+01,5.313351774215697709e-01
8.000000000000000000e+01,5.466573476791382058e-01
9.000000000000000000e+01,5.741331911087036444e-01
1.000000000000000000e+02,4.479355716705322177e-01
