evaluation,mae
2.000000000000000000e+00,2.897998676002025764e+00
1.000000000000000000e+01,2.895040382742881668e+00
2.000000000000000000e+01,2.885345704555511315e+00
3.000000000000000000e+01,2.774034781157970642e+00
4.000000000000000000e+01,2.506048633456229968e+00
5.000000000000000000e+01,1.020985112190246680e+00
6.000000000000000000e+01,3.522252845764159979e-01
7.000000000000000000e+01,8.181372642517090177e-02
8.000000000000000000e+01,3.228549003601074302e-02
9.000000000000000000e+01,3.249149322509765903e-02
1.000000000000000000e+02,3.001565933227539132e-02
