evaluation,mae
2.000000000000000000e+00,2.898848265409469604e+00
1.000000000000000000e+01,2.988428328037262105e+00
2.000000000000000000e+01,2.991068606078624903e+00
3.000000000000000000e+01,3.000721078440546918e+00
4.000000000000000000e+01,2.994187844395637565e+00
5.000000000000000000e+01,1.909850673675537180e+00
6.000000000000000000e+01,9.453291130065918368e-01
7.000000000000000000e+01,3.831299591064453169e-01
8.000000000000000000e+01,2.306129646301269542e-01
9.000000000000000000e+01,5.867980003356933899e-02
1.000000000000000000e+02,4.086625099182129156e-02
