controllable,controllable,controllable,controllable,controllable,dynamic,output
4.020553231239318848e-01,8.664571642875671387e-01,5.579358339309692383e-01,5.604931712150573730e-01,2.907778918743133545e-01,2.828173857296020222e-01,-1.439265847206115723e+00
1.913632899522781372e-01,1.516528427600860596e-01,4.944832623004913330e-01,2.684707045555114746e-01,3.163237571716308594e-01,3.411409103891860362e-01,-1.521109700202941895e+00
4.043563902378082275e-01,8.805034756660461426e-01,7.335023880004882812e-01,5.723119378089904785e-01,2.153498828411102295e-01,1.601693086915016162e-01,-2.610710859298706055e+00
1.923280060291290283e-01,1.505054682493209839e-01,4.920401275157928467e-01,2.693194150924682617e-01,3.156831264495849609e-01,3.788222888650584208e-01,-1.812088012695312500e+00
4.046440124511718750e-01,8.823770284652709961e-01,8.412520885467529297e-01,5.739303827285766602e-01,1.436467170715332031e-01,5.228615230042931578e-02,-3.194694757461547852e+00
4.033659398555755615e-01,8.746467828750610352e-01,6.082117557525634766e-01,5.673330426216125488e-01,2.718937098979949951e-01,2.377583922486522783e-01,-1.865966200828552246e+00
4.039926528930664062e-01,8.783755898475646973e-01,6.654378175735473633e-01,5.704940557479858398e-01,2.473512291908264160e-01,1.987590463789536133e-01,-2.251225948333740234e+00
4.046239852905273438e-01,8.822292685508728027e-01,8.309274315834045410e-01,5.738016366958618164e-01,1.530421078205108643e-01,7.445473773092270431e-02,-3.146078586578369141e+00
1.909724622964859009e-01,1.525002270936965942e-01,4.957428276538848877e-01,2.680612206459045410e-01,3.166692554950714111e-01,3.213488540022743090e-01,-1.375337719917297363e+00
4.028608500957489014e-01,8.715391755104064941e-01,5.828621983528137207e-01,5.647197961807250977e-01,2.818588316440582275e-01,2.588867976839894780e-01,-1.660772204399108887e+00
4.044333696365356445e-01,8.809683322906494141e-01,7.553882598876953125e-01,5.727115273475646973e-01,2.039298713207244873e-01,1.473097198393982787e-01,-2.719154834747314453e+00
4.041839241981506348e-01,8.794905543327331543e-01,6.956040859222412109e-01,5.714450478553771973e-01,2.336140722036361694e-01,1.812735464360765991e-01,-2.419047355651855469e+00
4.046594798564910889e-01,8.824933171272277832e-01,8.495883345603942871e-01,5.740318298339843750e-01,1.354066729545593262e-01,2.651037244977760138e-02,-3.196758985519409180e+00
4.046679735183715820e-01,8.825660943984985352e-01,8.547737002372741699e-01,5.740928053855895996e-01,1.300067752599716187e-01,3.843079067225242413e-03,-3.150001525878906250e+00
1.920276433229446411e-01,1.507828235626220703e-01,4.927467107772827148e-01,2.690698206424713135e-01,3.158652782440185547e-01,3.680050383303455352e-01,-1.727171897888183594e+00
1.915030628442764282e-01,1.514311879873275757e-01,4.940890073776245117e-01,2.686047554016113281e-01,3.162172138690948486e-01,3.473024945992587709e-01,-1.567633867263793945e+00
4.036408662796020508e-01,8.762996196746826172e-01,6.280966997146606445e-01,5.687308311462402344e-01,2.636185288429260254e-01,2.230405551270487619e-01,-2.011586904525756836e+00
4.045822024345397949e-01,8.819354176521301270e-01,8.112210631370544434e-01,5.735453367233276367e-01,1.688895821571350098e-01,1.025384909110649556e-01,-3.025825262069702148e+00
4.046145379543304443e-01,8.821620941162109375e-01,8.263286352157592773e-01,5.737429857254028320e-01,1.569710522890090942e-01,8.226638171424247026e-02,-3.118976831436157227e+00
1.907991170883178711e-01,1.530764997005462646e-01,4.964446127414703369e-01,2.678464949131011963e-01,3.168666660785675049e-01,3.101927452758691528e-01,-1.295965671539306641e+00
4.038392305374145508e-01,8.774752020835876465e-01,6.469603776931762695e-01,5.697283744812011719e-01,2.555060982704162598e-01,2.103069134691475661e-01,-2.137759685516357422e+00
4.045110046863555908e-01,8.814518451690673828e-01,7.811631560325622559e-01,5.731210708618164062e-01,1.891872435808181763e-01,1.299691633843139960e-01,-2.852448225021362305e+00
4.025827050209045410e-01,8.697997331619262695e-01,5.727186799049377441e-01,5.632660388946533203e-01,2.856124639511108398e-01,2.682128858935673432e-01,-1.572749376296997070e+00
4.045432209968566895e-01,8.816681504249572754e-01,7.944479584693908691e-01,5.733146071434020996e-01,1.806554496288299561e-01,1.192318764533568942e-01,-2.926259040832519531e+00
4.046485424041748047e-01,8.824103474617004395e-01,8.436232805252075195e-01,5.739594101905822754e-01,1.413615345954895020e-01,4.589308926290182333e-02,-3.200722932815551758e+00
