evaluation,mae
2.000000000000000000e+00,1.537383072376251159e+00
1.000000000000000000e+01,1.492832977771759051e+00
2.000000000000000000e+01,2.157934260368347124e-01
3.000000000000000000e+01,2.623530936241149636e-01
4.000000000000000000e+01,3.206400704383849942e-01
5.000000000000000000e+01,3.378244662284851096e-01
6.000000000000000000e+01,3.572237277030944624e-01
7.000000000000000000e+01,3.636479783058166326e-01
8.000000000000000000e+01,2.595113134384155473e-01
9.000000000000000000e+01,1.305566835403442483e-01
1.000000000000000000e+02,1.153565812110900896e-01
