evaluation,mae
2.000000000000000000e+00,1.854062087535858216e+00
1.000000000000000000e+01,1.840889444351196280e+00
2.000000000000000000e+01,1.078682031631469806e+00
3.000000000000000000e+01,3.966364240646362282e-01
4.000000000000000000e+01,3.803982543945312322e-01
5.000000000000000000e+01,8.012240219116211204e-01
6.000000000000000000e+01,3.356136822700500622e-01
7.000000000000000000e+01,3.369397640228271595e-01
8.000000000000000000e+01,3.453005933761596480e-01
9.000000000000000000e+01,3.478992092609405340e-01
1.000000000000000000e+02,4.483737456798553289e-01
